22.549112,24.278274,16.127922,15.273742,28.320070,22.300685,11.863501,22.553944,13.840560,25.539294;3.550734
25.002316,19.743670,17.695722,11.228170,14.273830,20.877467,18.212892,28.019264,11.125791,18.870185;3.437326
29.476477,25.292809,14.873679,23.642321,12.757090,22.596233,27.140294,27.995967,16.967368,19.726204;3.762510
20.226688,28.282847,11.838679,29.860743,11.928672,16.262950,25.707502,22.048005,19.318167,15.962627;4.367792
22.325902,23.387283,10.744031,10.066691,12.849287,27.248109,15.520748,20.633831,20.444426,21.352354;3.807911
11.862540,16.380543,27.739232,23.148633,23.690338,19.478972,12.824883,29.018498,27.652522,18.748771;4.189966
25.796927,28.270412,20.665087,26.081529,21.253207,25.017529,10.184607,19.535697,15.006591,16.158365;3.735613
22.930054,12.563382,11.626410,23.184541,10.547977,29.703596,20.786619,17.476698,24.134698,28.948227;4.923694
15.626216,24.207620,23.292841,18.296711,19.965398,28.982461,29.063634,24.658466,17.693600,10.801655;3.861327
16.917948,26.969807,13.207288,13.157288,20.173185,22.066020,13.227939,22.709086,26.878812,25.645384;3.653288
11.370134,14.104753,24.472366,21.502952,14.004650,26.869607,18.474600,20.895019,20.559348,13.702156;3.142462
22.161298,25.447192,11.125472,27.094503,17.685687,17.992379,16.508350,21.107802,15.908402,17.322400;2.764470
28.386483,11.800970,15.153926,18.540959,21.554466,27.990428,14.364512,29.340638,18.679628,25.696448;4.406493
10.805562,20.094319,27.889069,17.714569,15.841038,14.680731,14.018967,17.606121,21.895803,15.367719;2.785862
10.646567,21.597185,26.843963,21.137940,26.797660,14.099045,22.425098,13.480418,15.790796,10.370059;4.234129
20.746428,14.100165,18.680826,12.844239,17.511675,25.871213,26.256313,28.075818,20.807515,26.357266;3.392803
15.946439,18.088524,16.044749,25.146222,17.194878,12.497991,22.343651,17.110389,17.258764,11.369766;2.073039
20.825997,27.379377,21.140949,10.427962,19.653611,26.159712,24.720187,21.446088,10.179697,24.365609;3.981689
21.289478,20.819626,11.378429,29.768617,15.021909,16.309460,16.013139,10.840781,20.558026,15.120447;3.598128
27.116718,24.488126,13.982206,13.145717,17.409510,27.245440,23.695253,22.683958,12.826466,11.586045;4.262036
17.304730,21.971810,23.369743,27.891282,11.746710,20.780207,18.568999,22.343070,21.177518,14.517014;2.624598
