15.585623;13.894724,21.141324,13.722484,14.973582,12.738221,20.023735,17.402742,27.044662,17.874954,27.842560;8.518848,1.932858,-4.719248,4.019048,9.792496,-4.353230,-0.042673,-3.645023,6.421695,8.367643;-406.863615
14.704374;26.179707,14.206553,10.309900,18.147219,18.407050,29.743445,13.440243,11.804699,20.763102,23.392446;8.687404,-0.072131,6.775528,1.599974,-1.325995,4.877690,5.826401,0.983379,2.681006,5.583947;-689.205160
12.463942;24.303790,18.945283,15.368004,24.967919,21.516601,26.271128,14.770643,14.686724,20.827494,10.609539;6.257574,0.201914,4.886899,5.426803,3.118429,9.654448,0.930194,-3.278269,6.797017,5.798365;-827.005270
19.133860;26.045917,26.872185,29.620803,14.209288,11.624338,25.141108,22.421524,21.960320,19.656959,27.018920;3.891389,-0.138038,3.130039,9.678665,7.394859,9.362547,-3.973066,-1.825585,-4.801401,7.256652;-580.479775
17.194693;19.283630,29.010443,10.293230,16.875020,11.642871,24.881764,12.777975,17.258906,20.842021,23.191267;-1.346768,6.046397,-0.942861,0.828123,1.981536,4.661091,-1.508857,-0.199056,8.040753,-2.998538;-332.238987
18.416339;22.779857,24.389892,20.788810,15.694616,29.620588,15.626822,14.769871,15.581246,22.921571,17.040795;-1.159872,0.064405,-1.778267,8.950058,1.735529,-1.986950,-0.199213,4.083433,-4.066796,4.108522;-98.676482
19.822886;19.112559,28.822896,20.040965,21.464995,27.331252,19.312325,10.945866,13.387154,29.137954,10.239653;-1.518534,-3.353820,7.532272,-1.064213,9.051003,-4.184629,7.218566,-0.826991,2.369391,3.308092;-298.337541
14.155881;24.137041,28.694844,23.237224,23.642835,15.058112,27.780231,16.515737,18.333245,19.215169,16.277649;6.204995,-2.648438,-3.218770,9.921247,-1.438121,6.441483,4.709512,4.083988,1.496600,2.233805;-577.517252
11.758478;28.336186,19.903463,19.834136,17.978779,26.079659,15.443468,10.296911,29.960517,29.238078,25.626368;2.672778,0.678369,-1.285246,0.325859,-1.408888,8.820623,2.116727,2.916824,1.302317,7.656900;-486.667148
12.315640;16.990315,24.030149,10.002987,28.132257,28.048544,10.966187,20.702606,24.988645,25.104387,21.779096;0.504391,-2.266966,-2.121223,4.897251,5.621489,-0.082627,4.204345,-1.411149,7.606075,0.057852;-445.066640
15.377773;21.946763,23.676079,15.724119,13.989911,22.324360,12.858202,16.908750,24.807361,28.860343,22.936343;-0.216648,-3.884036,8.084841,6.556535,-1.393743,3.865904,-2.234842,5.835229,0.159750,-4.243558;-122.971538
17.032477;12.644828,17.473156,17.692595,20.108506,28.311532,14.468430,23.099600,26.376460,28.508784,24.875250;-3.992498,1.964655,-4.198389,6.876082,-3.617473,2.783520,-4.155119,1.460852,2.997502,-4.055340;120.854691
10.973383;14.769084,25.252093,20.326759,24.274062,10.661525,22.498566,21.544527,19.071922,28.138728,29.421671;1.441478,-4.885261,7.904689,8.936835,2.757632,3.950471,1.917989,4.181129,7.621222,-1.243096;-667.553537
10.266975;19.641701,21.503412,17.919490,17.378187,17.446426,24.986703,28.126762,24.480546,18.534333,21.278040;7.411214,-1.069292,5.611714,4.693648,3.902489,0.152429,-1.329627,-3.839164,8.732571,-2.230380;-336.868589
12.091726;10.570027,29.443992,29.577997,12.630577,26.057350,22.641344,17.915996,26.354445,14.669890,25.322769;7.121846,7.732210,7.921998,1.311937,5.188100,2.535864,-3.951627,-4.325664,0.774345,-0.296765;-538.898222
13.740400;27.953938,16.749278,20.905580,15.168739,14.747156,21.829873,20.121275,16.155557,16.094367,27.556959;-0.503656,2.990761,4.404117,9.112864,-1.189770,-1.258954,8.389264,-3.528653,6.513097,9.646758;-672.803117
11.348438;16.839453,21.593203,13.417097,21.595392,12.750959,17.537825,27.628157,20.089257,13.315744,22.150727;9.181105,0.955146,8.198081,-0.573625,6.340773,1.583296,9.138938,4.084235,5.585507,7.476151;-928.079519
16.281689;26.943467,12.684112,19.892446,21.017099,14.764876,21.992959,11.896039,24.219814,26.272020,16.070744;-0.881276,1.535129,1.272767,3.790445,5.563545,8.050724,1.949515,-3.199445,2.274798,8.218192;-462.030764
17.469664;24.376263,14.844811,28.350564,16.000175,21.380458,23.829676,28.696570,28.671472,15.625682,26.656945;1.920650,6.446082,0.709381,2.510295,1.805597,8.835670,7.840902,-4.939307,-4.796872,-2.131627;-366.794626
19.345386;21.685167,21.507600,22.521419,27.770235,28.784257,18.533101,25.445453,21.125349,10.367869,14.958460;8.993792,-0.114147,5.262309,-4.601993,5.388944,1.106891,6.184746,4.780915,9.926530,9.647113;-821.170782
10.411694;28.311787,17.858380,29.774447,28.387414,21.685416,11.727036,26.288546,27.777807,23.442000,14.959291;7.344428,-2.677502,-3.113718,-2.758542,-3.661421,8.898299,-0.106148,7.073221,1.890903,1.762917;-256.150137
19.696873;13.238313,16.164072,20.965579,29.396050,15.300308,24.673069,15.574261,21.044875,11.060429,17.100153;7.214812,7.522634,-1.767347,0.488642,8.965966,-4.738591,-0.395003,-1.672493,-1.283692,3.148580;-171.837120
12.944517;19.474979,28.284890,20.681116,16.034161,19.001805,11.580177,12.536764,21.228558,20.093011,18.644858;0.657209,-1.285408,0.853932,4.675394,9.965662,-4.078950,9.558725,4.415538,8.578148,2.344927;-611.393489
14.680183;15.598732,12.390381,26.130874,26.952659,10.817343,15.000017,13.779991,22.048130,17.140624,16.890768;8.771872,-2.616119,-0.144395,-2.806079,8.307258,-2.276025,-4.735947,4.542279,-4.234950,8.425110;-154.653640
14.925482;19.024902,26.934622,14.536544,20.554435,10.799946,18.544723,21.689560,10.450132,24.129781,14.315404;0.173091,-1.296421,1.953998,6.038000,0.581879,-3.180475,9.023192,8.173122,-2.958890,1.049961;-261.135500
10.620661;22.307538,25.669675,13.238290,19.743348,15.588876,10.969145,18.591582,24.875312,20.403085,17.707028;1.497325,-3.764537,7.836337,2.834446,4.138870,8.348757,-4.161667,-0.973019,8.436356,2.576775;-344.827709
14.803033;13.419725,27.320840,10.364490,27.567013,18.080849,13.526823,21.193420,25.441506,16.301678,13.844065;7.478687,5.062690,7.325999,-1.222077,3.142592,1.798247,5.714896,8.887438,0.189870,9.460302;-808.967689
17.637016;19.332020,24.273365,25.967620,14.426983,15.944686,25.316150,24.598571,10.196354,14.435499,12.864319;4.908929,-0.722674,-3.503027,8.149883,3.353549,1.063025,7.369719,-1.804821,-1.301797,-4.531861;-233.572137
16.264539;26.241002,28.727018,24.421428,13.569931,25.926619,19.003762,15.992858,28.230435,12.242631,13.151372;-2.249649,5.926982,3.512203,6.091555,1.410292,-3.589668,6.280186,1.257928,7.279560,4.333252;-494.518155
16.614341;29.599932,17.106933,19.738130,17.398144,11.742181,17.590188,29.864815,23.686366,29.031566,16.215964;6.023347,-4.163485,-2.778225,1.295925,7.466221,4.209972,7.048179,3.593261,-0.278487,8.023960;-617.862285
14.413802;28.022537,21.159614,28.069779,11.508358,22.219934,23.995705,22.355973,29.384291,10.640144,19.509511;6.649151,1.639476,7.776042,1.588876,-1.289061,-4.238634,-1.645034,7.471704,2.473109,-1.362924;-478.986778
18.538835;13.553221,13.702790,19.260239,14.322717,24.847767,27.598092,26.236842,11.412005,11.619322,20.532393;6.821384,-3.402483,3.439603,3.638888,2.051448,9.749238,-1.961980,8.408730,-4.350588,1.727439;-473.940849
19.957002;11.173229,18.956365,28.652775,13.750713,24.907933,22.606440,23.359573,21.683176,23.567205,21.009705;0.380986,0.937580,1.039298,2.870272,9.211634,-2.296561,-1.213381,-0.178787,2.075760,1.566691;-277.064237
10.057191;21.422965,13.401933,13.764323,26.415386,11.092482,21.749743,23.655500,28.440478,20.610978,14.015156;2.537174,0.525334,8.817983,1.183518,7.576803,9.561404,5.254618,-3.965081,9.400663,0.592189;-695.360043
12.384401;16.633683,21.602341,20.910692,22.121253,19.580669,17.830762,15.688463,21.816785,28.282921,27.114757;5.878381,8.661611,2.949025,2.322297,-4.749013,8.634448,9.524945,-0.675415,4.343547,4.903622;-820.455331
16.561235;11.479872,25.922592,25.770168,17.582522,17.513402,10.373597,28.239595,21.638515,11.751193,13.502563;-3.886485,5.664190,3.711226,3.131016,-4.022197,8.506338,4.518222,9.914720,8.722056,4.845788;-743.527919
12.458302;25.090894,26.510532,23.639023,24.812245,27.371936,21.312120,26.375216,19.011747,17.804281,18.154900;5.465454,5.735223,-2.066592,1.743153,-1.182448,6.314733,-0.160235,-2.158162,-3.699069,6.995114;-375.055040
13.258355;23.367140,19.323726,10.397029,27.701112,22.522797,21.893062,26.096808,23.781983,28.660200,12.683928;9.058223,-2.035118,3.960702,3.798180,1.913175,-1.417695,-2.606037,2.146701,-3.466046,-0.766802;-177.189109
19.324158;17.277089,16.782166,13.914239,16.237862,23.315435,12.230002,20.093281,29.291339,17.904532,19.447744;-0.580581,8.163912,4.570320,1.884955,4.418853,4.485575,-0.752693,4.707573,0.020291,2.557547;-510.336575
12.706842;14.205738,21.054511,20.347297,18.911216,26.948830,11.001837,18.161014,16.544096,27.369919,15.606944;0.498527,1.591815,4.094758,6.221244,-1.382654,2.353047,7.506812,2.861417,8.697104,-4.011956;-561.031142
14.881307;20.925042,26.468468,25.335221,22.185000,10.921454,14.445524,13.502677,12.415677,24.143873,16.446015;-1.383825,9.846765,4.363713,8.002724,-2.944532,-2.456564,4.706202,-0.593614,9.327257,2.952864;-749.113773
18.018440;14.821325,18.525976,18.944324,16.804512,18.988980,19.612378,19.518925,25.514921,17.542679,15.602652;6.921912,8.765639,2.730233,0.267718,2.165758,-4.520062,4.135850,3.029477,8.595645,2.396525;-580.402821
18.880366;20.824370,16.594956,21.919242,12.266769,13.172652,22.834545,22.952384,15.272159,11.461116,20.889842;2.974736,7.412388,6.542185,5.970205,1.319258,4.093062,0.490754,1.351692,7.494258,5.182934;-696.458044
11.564257;24.086506,11.779798,29.103768,15.712597,26.683275,15.129987,17.272505,17.675683,11.758208,22.370034;-0.559850,5.576169,9.778923,8.968216,-4.793482,7.848647,-0.711855,-1.718237,-0.357736,9.003122;-596.658308
17.155606;10.344003,16.945644,11.123017,13.330051,25.662030,17.343746,27.691345,22.216542,16.947337,22.522131;7.093876,9.068095,-4.459079,-3.522393,2.946145,-2.824939,7.143653,-3.288416,0.707956,-4.514849;-157.028606
13.917500;22.378292,25.800869,27.221361,21.938788,20.446617,26.866853,23.001296,27.230876,22.250069,13.850541;2.911750,-0.129620,8.357168,-1.161111,5.662632,4.688091,-2.550258,4.827783,9.646474,1.872476;-787.699203
18.123034;23.996901,27.266767,10.008924,12.864460,16.826853,22.562743,26.897971,21.230479,11.385181,16.957499;0.538934,1.737021,6.984302,8.331703,-2.850569,-3.923901,0.872135,8.885899,6.429045,-0.947957;-331.263528
18.888723;27.391893,21.603869,22.069339,10.713179,15.713595,14.287716,10.773626,19.479549,27.360267,17.831708;0.939987,-3.018436,-2.977832,2.799666,9.291039,1.244819,-0.040777,8.918093,-3.532011,3.317185;-184.917753
10.826154;25.702314,25.224845,24.322548,17.172472,12.237768,13.659698,21.057641,27.649999,19.217414,20.246649;-4.820376,5.920010,-1.302611,9.392489,9.267681,0.648839,-3.601452,1.812492,0.898243,9.169275;-430.120162
17.709016;28.902008,25.512748,23.664484,12.867283,25.765381,27.450281,24.695371,22.414751,22.344094,20.933807;0.079779,6.866592,-0.195543,1.833533,-3.902019,-1.551250,-2.142727,5.812575,3.951925,5.005108;-286.793584
10.594852;24.938119,15.172377,16.275093,12.639928,13.949010,23.266687,22.523928,21.810154,25.714824,14.435604;0.038217,4.287399,0.508584,3.517329,0.262797,1.867873,2.211604,2.650926,-0.650969,4.702044;-301.503245
10.379066;25.377514,19.720909,16.398970,20.781646,17.907102,22.233467,12.893950,23.441349,20.122038,13.505111;-0.805552,5.300751,-2.668427,1.427563,6.876154,2.667629,4.675663,8.173448,9.076160,8.505292;-776.742200
12.901391;13.267109,20.249693,11.358279,14.071009,27.442116,25.441681,17.495503,22.919184,11.636426,29.266927;5.658863,0.017530,-0.164465,1.133226,3.514379,0.239709,0.174221,9.549666,0.736726,1.793678;-446.968742
15.537973;22.184337,16.104878,19.117686,19.057870,28.436719,19.588289,21.752802,15.680760,20.822825,22.207165;0.630974,7.820954,4.494007,7.278490,3.221941,-1.704976,-1.581520,1.842281,8.148395,-3.225838;-481.558008
11.167050;28.331326,21.689861,27.488607,21.469111,18.266356,28.425276,15.662579,10.732701,21.632997,11.924062;-3.408771,-2.652523,4.570482,-1.955669,5.492098,6.989837,-3.611496,-4.574137,4.608300,5.481427;-264.516503
16.448987;19.588314,19.043001,21.447295,16.175093,16.800929,21.662482,20.673847,21.426167,16.965149,27.061426;9.787372,-0.121609,4.044097,-1.864862,-1.752864,1.310026,-3.586519,2.848409,0.177480,7.781118;-410.603844
15.943884;25.605119,23.583897,22.775705,16.485369,24.757971,19.660802,23.680168,18.132120,12.128672,24.033640;1.029743,4.684564,9.522563,-2.154552,0.887353,0.351932,6.051765,6.128259,5.943239,-3.138950;-563.349771
18.175094;14.199011,29.203063,13.850172,20.205081,24.222582,20.212536,10.336955,11.988911,18.798085,22.942741;8.756864,-3.091383,0.007573,-2.003921,-4.989096,1.370117,-0.375685,3.117518,0.682184,0.892140;69.481523
17.994019;13.988775,17.937928,14.769474,19.686338,13.109987,21.073636,20.500840,19.586474,24.763808,15.927152;6.970322,0.207447,-4.050603,3.066497,8.716681,3.808410,8.127268,3.534940,-3.685636,8.196172;-531.949799
17.570295;21.935960,14.040776,27.516412,11.430424,17.831219,14.287602,11.938408,28.743556,14.534406,11.088200;-2.879527,-4.185737,-0.266726,9.762502,-0.910047,-0.949338,8.903936,5.679307,4.610189,9.892049;-360.650431
18.599050;23.492685,19.112357,25.112927,21.870764,24.966785,24.304213,20.764921,28.938353,22.424751,25.252931;2.168016,-1.567260,0.488777,3.135348,3.796542,-3.156015,9.658414,9.302958,-4.811521,7.200551;-623.795162
12.923315;23.179999,14.038727,11.698153,12.250050,27.009640,16.245098,23.639283,17.586970,13.809867,21.012652;1.582449,-1.589407,8.539382,3.101584,9.969182,-4.578889,6.312236,0.650344,0.212656,3.110325;-547.506597
14.933185;16.376370,14.910318,29.430967,10.875667,17.293383,29.918738,20.896536,17.787150,12.372128,12.061502;-0.706270,3.906181,-0.871532,7.835363,-0.569989,5.185776,-0.199232,6.952626,-1.835420,-2.244740;-289.645400
16.390045;15.893725,18.272261,24.818486,15.082215,11.282939,19.159923,16.470391,10.210724,23.214419,12.479961;7.170714,6.772090,-1.858307,8.078081,0.968851,-0.631389,1.516558,9.992368,8.568441,9.810219;-722.791176
10.060213;11.640112,15.738845,11.680141,25.789321,18.638342,20.866887,29.168402,13.364083,11.934914,19.672282;6.782245,0.814610,-1.441758,2.385211,9.336783,8.234730,4.916270,0.696377,-4.204636,9.903421;-755.779822
16.181897;20.875800,25.683306,13.705586,18.972483,15.859413,16.839075,24.693128,27.103336,21.938714,25.556771;-3.921170,8.419059,-2.752172,-1.391437,9.477040,-1.049742,3.095133,7.582867,-1.917612,7.805788;-607.347894
12.609557;20.632969,20.287426,12.571743,25.509259,19.063369,20.653378,15.971398,12.693435,21.267588,15.202845;8.278037,-1.315202,5.279252,0.341817,5.310996,-4.846872,-3.372335,-2.313294,0.221335,-3.624415;-61.114754
12.985670;28.816475,27.346794,23.789515,19.341020,29.631504,17.769566,25.780002,27.454086,13.378146,14.044753;4.384147,-4.422583,-2.030292,-3.879793,5.958263,4.875898,9.422094,7.378450,-4.648209,-2.573798;-464.967938
13.882627;14.878752,25.878501,10.236984,15.730307,27.654174,29.976512,18.590792,20.356681,14.681087,14.870886;-1.643995,3.303451,-2.191677,-0.185856,-4.002970,6.291381,-2.316177,-0.085629,8.335294,5.163921;-238.891394
12.238763;11.118385,16.409166,13.834451,21.438281,21.159886,11.936407,18.268847,12.330463,12.228731,21.616888;9.239568,0.183250,5.007792,3.786280,9.409788,4.817022,-3.568282,3.536808,6.919950,7.710814;-713.341694
19.267044;19.977458,21.525506,25.500062,27.777783,11.739896,23.586248,28.934852,22.334926,25.533058,22.698416;8.450497,8.620218,6.922468,1.954139,0.256788,2.021176,-3.279185,-1.025862,-3.218844,-4.180026;-300.817211
10.715897;14.944702,28.005158,25.811267,22.195364,29.933044,28.688887,13.987738,26.633474,17.781295,27.841350;-2.535163,2.246525,0.271977,8.179722,1.633256,0.185823,-4.664254,3.185966,2.044732,4.723097;-432.325820
19.613998;16.984331,24.136843,18.355472,15.661992,19.198857,20.007421,24.723213,17.915253,15.035499,20.214508;7.397244,4.734544,-2.839868,9.577231,0.496034,8.026044,-0.320154,8.931662,7.057276,-2.676707;-668.722043
