0.827119,5.329301,0.314475,4.170320,4.452637,2.673035,2.329034,5.927945,2.443961,2.691121;1.576501
0.548935,2.820427,0.232334,4.569203,4.250256,1.337073,4.129428,3.393756,5.154073,3.401393;1.989413
2.463979,1.141040,5.187507,3.555207,2.291473,1.380167,1.363965,3.183395,2.650536,4.497824;0.978397
4.678911,4.638725,2.576416,0.390879,3.564482,1.094931,4.421664,3.255746,1.568386,5.552340;1.244363
5.184631,4.074783,3.191552,1.842892,4.273814,2.339665,3.456110,5.377166,5.107696,5.442791;0.090166
5.607014,1.840997,2.078509,5.206881,2.092870,0.878722,3.096794,5.189939,2.355882,4.224146;0.861036
2.674511,4.527110,2.857463,5.214964,2.849072,3.038627,2.974584,1.426813,0.563313,0.454300;0.599117
5.428459,2.943382,0.134558,3.787282,1.436572,3.214604,4.399952,3.694495,3.580199,2.650609;1.512131
4.939522,0.892997,5.329199,0.622261,2.165361,3.610523,3.561090,4.056091,3.938163,2.650214;1.232027
0.349145,3.325317,5.709019,1.978838,4.888801,3.658393,4.787723,4.845110,0.347389,1.749192;1.301053
0.640024,5.207561,0.215774,5.444939,5.449613,3.194636,0.771197,1.116765,4.286646,5.038159;1.456860
3.544589,2.576035,0.602412,0.194164,2.996875,1.719602,2.088543,1.774098,1.075419,2.445580;0.079606
5.718704,4.336830,4.125318,5.806283,4.702006,3.696362,5.738014,0.407850,1.662274,5.970080;0.065378
5.905069,3.382661,5.127822,2.498381,2.822109,5.007840,5.997219,3.193686,5.602621,4.484131;0.049602
2.879407,3.307950,0.408146,3.998182,5.387812,0.707796,2.676639,1.731381,5.961478,3.702552;1.792230
5.188105,5.448656,1.357191,0.511875,2.895291,5.060165,2.866361,2.532620,3.066478,0.802640;1.971129
3.211879,5.415414,4.720164,0.466206,1.722707,2.326219,5.238035,2.569762,1.489265,3.635927;1.775271
5.018574,3.094612,2.246975,1.409838,3.258990,1.786909,0.460225,0.559824,0.460037,2.508899;0.111669
0.509557,4.493160,2.789151,4.059496,4.245476,3.478143,3.822160,5.316584,4.024110,5.302482;0.143582
2.977996,3.037030,5.665853,2.385690,0.752871,1.492541,4.159451,5.085522,5.870868,1.341018;0.789486
2.387522,4.701829,1.126215,0.706167,5.480950,5.308106,6.048755,5.235528,0.271265,3.318095;0.384364
0.131933,2.294361,5.586111,3.328878,2.893321,3.029224,1.903826,5.755025,5.941960,3.131379;0.476913
3.361771,1.329709,3.576924,0.906579,0.363341,4.149847,3.701357,1.367936,2.487680,3.829448;0.341768
5.762752,5.905124,0.235487,3.013291,5.226333,1.507257,5.055621,4.931547,3.823839,0.063429;0.281515
4.144746,2.198747,5.971561,0.553918,1.551835,4.918080,0.556539,3.237524,4.853738,4.482939;0.900978
5.639697,4.748611,4.164123,2.847316,1.611909,3.465609,1.542624,1.965810,5.514813,5.361320;0.191995
3.652069,0.559982,5.584148,0.371587,3.212150,0.763120,2.330858,4.926995,1.514575,5.356536;1.252205
2.353481,1.611234,5.314817,4.886576,2.816726,0.595770,3.435613,1.174297,3.240138,2.180200;0.933046
0.599349,5.500630,3.109718,3.739421,1.946427,0.514925,5.153684,0.917161,2.272915,3.784349;0.904275
2.327632,1.964407,5.966306,4.359085,2.529100,0.641781,4.457355,3.873838,0.493051,0.773049;0.844947
5.435879,1.781392,1.664281,3.615165,2.905274,2.259866,3.983667,5.679202,3.772551,1.747041;0.763933
3.338055,3.451165,4.132370,2.278271,0.519372,2.788104,0.337063,4.479542,0.278009,5.775466;0.841897
3.632271,2.633571,4.434308,1.617057,0.618846,2.755781,3.890447,0.842233,2.766935,3.963198;0.763590
2.298267,2.671597,1.875791,1.795162,1.505098,5.670102,5.211141,2.433370,2.926515,3.439977;1.988102
5.763231,3.309621,1.558481,3.521434,5.542860,5.423579,2.945040,2.706440,1.920530,0.381883;0.692332
4.424217,1.265697,1.347657,5.908007,3.609415,1.876421,5.856217,5.425819,1.190153,0.060796;1.686322
5.291219,0.729659,2.177416,1.501621,3.412000,3.726363,1.854855,4.838850,4.823850,4.736554;0.686679
1.170557,1.533199,0.375133,3.703769,4.713395,3.116385,0.216501,5.992312,3.055640,2.041985;0.461775
0.086066,4.861472,3.034450,3.277057,5.275475,4.387061,4.058516,1.122967,3.352972,5.809250;0.305593
1.543714,2.368537,2.638600,5.035319,4.997881,2.767992,2.333361,5.605211,4.495062,4.475798;0.226213
1.292948,1.990408,0.715221,2.301260,2.029424,2.102631,4.952713,3.240112,3.176732,4.695858;0.579078
1.839705,3.029122,5.389425,3.058488,1.711971,3.253749,3.495497,2.526826,0.138582,4.266589;1.500551
4.699965,1.041786,5.523313,1.965235,2.028678,1.275414,4.653288,0.469839,5.750204,0.999259;1.326663
3.175103,1.364464,5.104327,4.027597,4.947412,4.813266,2.864631,1.907150,4.175475,5.971113;0.133812
3.331863,2.467819,0.692241,4.394997,3.732094,4.747809,3.449723,4.917915,3.510655,5.714175;0.187155
5.037132,5.584029,2.012146,4.874416,3.279502,2.829769,4.974502,5.761439,0.507637,4.302026;0.112419
2.335085,3.857477,2.229372,2.495717,2.262198,2.860393,3.070483,5.513215,1.288586,2.081622;1.108224
4.658347,1.448542,3.574170,2.803843,5.215889,4.015017,2.173275,2.133118,1.572309,5.765169;0.613970
3.632498,1.836771,0.800086,2.380134,4.956126,5.937054,5.221939,0.552925,2.076272,1.466775;1.587736
4.354818,0.850591,2.724734,3.102723,3.232942,5.208302,4.116349,4.885030,3.237457,5.785375;0.163332
0.664447,5.804701,0.967412,0.965228,0.983316,0.587416,2.776547,4.063374,5.037810,4.791411;0.614310
3.766321,3.741976,0.785743,0.792761,1.756754,4.464397,2.517849,5.023891,5.660685,2.444400;1.691590
0.625670,0.410992,4.967053,4.678870,1.224174,5.420709,4.155801,3.991079,5.992287,0.252151;1.257193
1.332665,3.923952,2.333854,0.672277,2.315069,1.627165,1.497714,3.787544,3.187567,2.529426;0.195535
4.830509,0.732903,1.002946,2.184969,5.136551,3.546687,3.567066,5.605028,3.500470,0.109864;1.981341
1.237460,3.684158,4.992222,4.913690,4.863422,4.298680,5.206267,4.736507,1.272781,6.010059;0.076463
3.689223,4.337857,2.459218,5.202146,5.572910,4.555033,1.763550,4.830895,0.906595,3.077301;0.217900
5.804848,4.551472,5.935983,1.451095,0.627361,2.357493,3.051635,3.471535,5.909790,3.007131;0.232296
2.476303,1.857234,5.753490,2.813889,1.775885,0.557760,3.543088,0.968412,0.488566,3.533389;0.228114
5.563535,3.665224,4.262829,4.512050,2.360614,1.559023,0.270558,2.882737,3.920434,1.723820;1.811730
5.850810,3.764944,1.042075,5.007194,3.984159,3.328716,1.557976,0.290938,1.450252,2.216678;1.375740
5.304324,3.861118,0.633688,5.500637,0.260096,0.288498,5.981407,4.167090,2.310135,3.075946;1.446651
1.406273,2.216040,1.997372,0.551493,3.125993,5.047189,5.477681,4.391575,2.347975,1.838102;1.322580
3.312170,1.937724,2.342245,4.799236,5.085077,4.131418,2.551532,3.907339,1.334489,3.753625;0.668757
5.119001,4.949162,5.127370,2.271121,2.349377,5.218008,2.833455,3.473289,4.221841,5.815504;0.074371
5.947643,4.307832,1.102617,5.199784,5.506469,5.819978,3.473598,3.427275,1.109967,3.132074;0.115619
3.663143,2.221596,0.859524,5.532881,3.893353,4.002645,4.101982,4.517346,5.103065,3.149943;0.183020
2.602899,2.476029,2.451757,0.721536,2.595865,3.731275,5.978368,1.369405,2.174486,1.647451;0.433456
0.763852,5.609196,3.611365,5.351692,2.596856,3.693544,0.474581,5.598635,3.902476,0.676998;0.980899
3.833437,5.962742,3.855669,3.652734,5.505122,3.475020,2.062520,5.792835,2.689539,3.659256;0.086944
3.973523,3.996376,1.016125,2.644261,3.080517,2.301994,2.932233,2.104528,4.712879,2.353663;1.729720
0.181579,4.899683,1.125257,1.042353,1.139621,4.198619,1.332581,1.838629,4.660011,3.056901;0.210205
4.647796,4.557825,0.883189,2.145917,0.958043,3.030324,4.901914,3.847213,4.180409,3.887421;0.702153
2.901411,4.881923,3.234669,1.413862,4.306910,0.941795,3.998697,3.853895,1.425838,1.143368;1.162654
5.224035,5.428429,1.184063,4.014317,5.697386,5.904243,0.697612,1.123395,4.529309,0.346811;0.450062
4.527093,0.754936,3.104134,1.062991,5.036669,5.618065,1.066907,5.352424,2.377177,2.345417;1.526240
5.170226,2.438706,0.742963,0.531686,2.212806,5.023433,1.337658,4.796242,3.978130,0.206879;0.565526
3.183889,2.434143,2.924659,6.013422,3.676871,5.719452,2.992653,2.677679,4.685933,4.514399;0.120704
4.916121,0.881971,5.341395,5.591336,0.126533,2.312956,1.056870,3.291337,0.659975,0.285606;0.280535
