30.887990,12.814601,25.762132,25.910327,35.834194,24.545600,21.803691,30.142934,32.237738,25.601574;10.306683,8.432746,9.920169,9.932387,10.623063,9.817134,9.564829,10.254675,10.397783,9.906853
32.090202,21.841224,30.502476,31.121423,23.269162,10.587329,19.925736,22.729285,18.108113,15.911614;10.388013,9.568492,10.279931,10.322719,9.703385,8.026071,9.372986,9.653383,9.169247,8.893815
33.712217,38.479117,19.826963,30.137931,23.159349,35.005018,33.065628,15.017606,35.859414,39.696165;10.493042,10.774746,9.362401,10.254321,9.693309,10.573197,10.451793,8.770646,10.624561,10.841072
26.021924,12.698520,13.351172,14.088776,30.359569,24.855311,15.691312,24.850175,14.428247,11.649224;9.941541,8.413364,8.520117,8.634656,10.269928,9.843842,8.864118,9.843402,8.685370,8.229660
28.376994,39.698506,25.830402,24.385702,34.040428,16.835288,24.942829,37.025575,27.239837,35.355346;10.126083,10.841198,9.925806,9.803214,10.513679,9.014006,9.851329,10.692727,10.038969,10.594408
33.070873,27.443395,37.849392,27.402711,10.509488,13.625787,35.881322,24.528895,35.345670,16.282153;10.452131,10.054827,10.739600,10.051667,8.010353,8.563484,10.625862,9.815684,10.593825,8.942848
14.395447,15.672165,11.279572,29.055938,18.456006,26.157900,30.854891,24.973480,26.074032,23.355495;8.680523,8.861518,8.160976,10.176445,9.209780,9.952642,10.304399,9.853945,9.945802,9.711273
38.437994,12.462136,13.171283,14.261234,14.993813,28.628759,27.211293,11.562337,37.936042,31.859850;10.772469,8.373340,8.491223,8.660571,8.767268,10.144897,10.036736,8.213714,10.744470,10.372668
14.017938,10.926686,38.174251,19.039182,18.866015,19.988088,24.012046,29.445952,10.756845,35.266198;8.623919,8.093273,10.757803,9.276043,9.256581,9.379641,9.770323,10.204845,8.059905,10.589030
39.652538,26.199463,31.207523,39.984749,18.635480,22.435676,23.945198,32.918712,34.546121,13.006646;10.838730,9.956024,10.328604,10.856501,9.230393,9.625690,9.764385,10.442308,10.545089,8.464431
37.363974,13.120347,32.366382,32.088024,26.855843,15.525823,27.916341,18.998110,14.023688,16.378046;10.712106,8.482970,10.406266,10.387869,10.008730,8.841535,10.091222,9.271443,8.624793,8.955356
23.681730,13.050082,39.861692,19.962785,18.920404,11.861357,18.947319,11.390538,25.162844,32.842777;9.740819,8.471532,10.849936,9.376943,9.262713,8.268099,9.265741,8.181828,9.870035,10.437389
32.389403,10.310099,11.453420,30.037484,28.104040,25.783074,31.891283,31.217605,33.441312,18.639309;10.407781,7.969554,8.193554,10.247210,10.105495,9.921900,10.374769,10.329292,10.475857,9.230831
26.486203,24.556882,36.714270,33.968808,32.030233,11.539957,12.186559,12.655824,33.950526,38.290244;9.979209,9.818113,10.674743,10.509193,10.384029,8.209587,8.325711,8.406190,10.508046,10.764266
32.200970,17.044807,32.048726,39.117956,36.007909,12.587036,20.993098,21.075964,30.550854,27.938249;10.395353,9.040351,10.385258,10.809819,10.633363,8.394582,9.484133,9.492524,10.283306,10.092893
24.534411,14.555366,33.457959,13.018190,18.821990,17.121191,25.926168,12.744962,22.159463,13.145387;9.816163,8.704054,10.476917,8.466320,9.251605,9.049875,9.933688,8.421140,9.599304,8.487031
13.292652,38.012795,15.623824,17.985365,33.934908,24.628113,33.068748,21.880202,18.188164,11.117039;8.510760,10.748776,8.854937,9.154759,10.507066,9.824283,10.451994,9.572290,9.178642,8.130060
12.770570,10.234609,22.693282,29.667195,31.687676,25.936279,13.264538,28.952991,13.794996,14.029099;8.425415,7.953901,9.650007,10.220789,10.361126,9.934519,8.506251,10.168885,8.589772,8.625615
26.672138,15.533010,16.360925,12.320404,37.414012,31.201457,26.733669,19.402870,14.986107,28.674918;9.994110,8.842521,8.953128,8.348977,10.714956,10.328190,9.999018,9.316347,8.766173,10.148329
14.631094,21.440356,14.834019,32.743373,36.133334,20.523302,30.566071,18.824459,25.918879,34.972702;8.715107,9.529036,8.744446,10.430932,10.640770,9.435925,10.284367,9.251884,9.933090,10.571229
13.746183,10.733020,18.705558,19.525617,29.610704,38.708078,38.071926,23.736590,17.214352,32.916938;8.582221,8.055182,9.238388,9.329779,10.216730,10.787383,10.752086,9.745748,9.061434,10.442193
14.907097,29.979616,36.831681,25.496746,31.081069,14.607711,38.603712,26.226522,30.392017,11.096891;8.754914,10.243103,10.681543,9.898113,10.319956,8.711701,10.781632,9.958223,10.272203,8.126196
10.616073,37.710268,29.610997,37.978407,14.905371,37.632918,33.839737,27.321826,23.201068,17.728412;8.031846,10.731756,10.216751,10.746848,8.754667,10.727383,10.501084,10.045371,9.697142,9.124109
19.522836,34.436193,33.672205,35.567917,25.169099,29.069842,38.526832,23.318925,11.800565,36.002497;9.329476,10.538300,10.490513,10.607176,9.870564,10.177464,10.777386,9.707935,8.257154,10.633043
15.523009,31.773258,21.110881,35.246803,32.026891,27.130776,15.305652,38.721521,17.959661,37.737427;8.841149,10.366871,9.496050,10.587858,10.383807,10.030424,8.811113,10.788122,9.151713,10.733290
28.820395,10.649494,37.317100,34.016760,32.375425,34.393384,21.499190,28.518377,27.264846,25.901551;10.159107,8.038541,10.709432,10.512198,10.406861,10.535651,9.534872,10.136669,10.040924,9.931665
39.674347,12.008388,38.181951,10.545326,30.515158,33.512094,26.024127,36.560784,36.970147,28.778129;10.839901,8.294339,10.758233,8.017604,10.280816,10.480361,9.941721,10.665819,10.689536,10.155981
38.367376,30.299340,39.649068,33.004942,20.100978,29.871456,17.324959,18.865218,30.405351,25.835405;10.768552,10.265698,10.838544,10.447880,9.391637,10.235404,9.075076,9.256491,10.273138,9.926219
20.636029,39.137764,20.393463,36.596316,23.640846,22.402819,16.531962,13.769638,19.267438,31.783133;9.447592,10.810897,9.422407,10.667888,9.737139,9.622568,8.975280,8.585853,9.301427,10.367533
16.728312,18.071642,30.190935,24.324766,28.711492,17.093348,15.313713,34.889302,33.007650,38.034348;9.000429,9.164953,10.258064,9.797884,10.151044,9.046408,8.812235,10.566144,10.448055,10.749983
19.358202,15.369474,20.168670,16.304369,25.304576,37.190930,28.867718,13.046017,21.725643,11.638498;9.311437,8.819977,9.398798,8.945753,9.881999,10.702218,10.162602,8.470868,9.557191,8.227698
31.407220,28.550122,20.298637,38.080820,13.743221,31.917561,29.394323,34.994560,21.948467,32.494666;10.342191,10.139038,9.412479,10.752584,8.581762,10.376523,10.201107,10.572560,9.578925,10.414692
24.770353,30.842297,39.182017,19.832649,35.134095,32.172167,38.625234,10.957679,20.706070,29.879615;9.836549,10.303529,10.813304,9.363012,10.581036,10.393447,10.782819,8.099306,9.454809,10.235986
31.451350,35.685469,18.445231,31.931525,14.132887,35.101683,14.158051,27.646282,20.984704,34.202786;10.345181,10.614204,9.208536,10.377455,8.641315,10.579071,8.645104,10.070516,9.483281,10.523814
27.593188,30.253372,20.830661,28.608353,34.334527,10.577724,12.516205,39.244050,29.540486,16.937134;10.066422,10.262464,9.467587,10.143378,10.532003,8.024138,8.382562,10.816674,10.211672,9.026853
37.901219,21.970599,11.422044,20.271205,32.078985,33.840465,26.347177,30.586704,36.808981,11.643754;10.742514,9.581072,8.187711,9.409599,10.387268,10.501130,9.967999,10.285804,10.680230,8.228660
18.578406,26.309897,39.543287,31.470342,35.169088,22.997817,24.118741,26.821402,18.072746,32.470554;9.223860,9.964983,10.832853,10.346467,10.583157,9.678400,9.779767,10.005996,9.165083,10.413111
10.646677,26.795221,19.024571,38.182291,39.427109,18.598612,34.024609,36.883341,27.925797,36.520502;8.037978,10.003916,9.274408,10.758252,10.826586,9.226175,10.512689,10.684529,10.091943,10.663471
34.885985,35.472564,21.176027,27.795537,36.176577,38.005048,30.053928,16.203294,29.615518,12.161547;10.565941,10.601458,9.502613,10.081985,10.643317,10.748341,10.248376,8.932507,10.217076,8.321334
21.666513,23.642255,17.400616,33.532693,36.485128,37.411350,26.748548,27.966043,14.466302,36.991405;9.551386,9.737266,9.084357,10.481669,10.661407,10.714805,10.000203,10.095011,8.690981,10.690760
18.258609,31.500092,18.501531,36.885966,34.797367,21.700795,24.937088,30.844156,35.031070,28.288891;9.186876,10.348480,9.215028,10.684680,10.560524,9.554753,9.850839,10.303658,10.574781,10.119459
13.511105,34.440451,19.745663,17.386843,20.281397,21.270764,26.396614,26.857605,21.874667,21.943926;8.545480,10.538564,9.353649,9.082670,9.410670,9.512120,9.971992,10.008869,9.571751,9.578485
19.726598,19.051803,10.350430,26.197153,12.861181,14.395446,28.934236,35.779612,39.226649,27.125153;9.351592,9.277455,7.977870,9.955836,8.440475,8.680522,10.167504,10.619816,10.815729,10.029983
34.798885,21.836041,28.404246,34.559222,36.587051,37.933349,15.723539,17.757468,36.935971,27.800856;10.560617,9.567987,10.128127,10.545897,10.667349,10.744319,8.868488,9.127597,10.687566,10.082392
31.604938,20.406856,25.509713,26.700839,14.694857,26.861681,30.844099,22.793666,35.088113,31.941612;10.355558,9.423805,9.899196,9.996400,8.724370,10.009193,10.303654,9.659408,10.578247,10.378127
13.280027,21.697920,27.727142,23.781401,11.510200,16.860628,35.025672,10.469341,35.911326,12.342072;8.508736,9.554471,10.076737,9.749765,8.204087,9.017210,10.574453,8.002201,10.627642,8.352720
10.588632,23.055266,34.966644,28.521705,25.603882,35.916047,12.930938,37.241566,13.240501,25.509903;8.026333,9.683715,10.570860,10.136917,9.907045,10.627922,8.451996,10.705116,8.502387,9.899212
25.235465,27.568274,32.886613,12.488879,29.847886,25.509370,15.131441,38.156736,27.714495,23.219040;9.876173,10.064498,10.440230,8.377906,10.233723,9.899168,8.786730,10.756826,10.075765,9.698792
36.006612,22.203303,13.378454,23.315375,19.005532,22.041606,35.000907,22.108860,21.705278,20.813467;10.633286,9.603513,8.524465,9.707611,9.272275,9.587945,10.572947,9.594434,9.555193,9.465828
17.307201,33.552102,12.222687,21.816503,10.101824,16.620307,10.039017,15.675390,14.274522,18.042280;9.072891,10.482902,8.332016,9.566080,7.926085,8.986632,7.912801,8.861956,8.662554,9.161489
12.050717,23.089812,15.215591,10.783213,38.640348,22.917896,38.846757,32.872435,10.220460,30.401159;8.301834,9.686904,8.798543,8.065120,10.783653,9.670985,10.795000,10.439311,7.950954,10.272844
19.540574,28.259063,37.305857,37.272946,27.747832,19.977142,35.591909,23.271937,37.130664,10.995382;9.331410,10.117212,10.708790,10.706910,10.078326,9.378474,10.608612,9.703639,10.698764,8.106623
18.244342,17.245052,17.294355,14.624783,38.692491,38.069841,34.561433,31.847855,15.274352,20.811129;9.185211,9.065229,9.071310,8.714188,10.786525,10.751970,10.546033,10.371866,8.806753,9.465589
32.872241,27.281677,32.429885,29.366035,13.696586,25.131936,20.417839,12.764431,14.435484,15.945091;10.439299,10.042239,10.410441,10.199057,8.574522,9.867417,9.424951,8.424391,8.686438,8.898292
10.745657,30.143104,35.115119,39.144989,11.707987,23.509714,27.474109,30.599134,31.582983,29.501223;8.057689,10.254687,10.579886,10.811290,8.240378,9.725291,10.057210,10.286670,10.354077,10.208840
15.791194,20.249323,37.986937,21.720026,18.196501,14.558412,21.913265,21.241674,13.933441,23.051222;8.877634,9.407299,10.747326,9.556640,9.179618,8.704500,9.575506,9.509205,8.611042,9.683341
29.269457,16.637972,35.111693,39.132257,35.391187,25.179984,18.366268,32.398517,17.107912,38.720358;10.192040,8.988894,10.579678,10.810597,10.596566,9.871485,9.199399,10.408380,9.048222,10.788059
27.281604,34.318843,22.115301,39.653178,12.699964,19.628231,25.342268,11.818191,31.770638,26.696672;10.042233,10.531029,9.595055,10.838764,8.413606,9.340944,9.885169,8.260333,10.366696,9.996068
25.739120,39.179532,31.312261,19.355798,18.743714,35.510720,37.349423,29.178284,17.661109,12.659975;9.918266,10.813169,10.335741,9.311173,9.242728,10.603748,10.711276,10.185395,9.116007,8.406889
34.797219,30.306133,16.228091,19.543142,14.014330,30.143887,27.129732,15.093012,14.429673,24.282392;10.560515,10.266176,8.935764,9.331690,8.623371,10.254742,10.030342,8.781314,8.685581,9.794171
31.349701,36.144296,19.860688,29.503541,39.245084,12.279021,27.610575,22.416595,19.274093,17.915021;10.338286,10.641416,9.366021,10.209007,10.816730,8.341810,10.067764,9.623877,9.302163,9.146412
34.269708,20.695268,12.197303,27.729744,37.305635,15.812978,22.971034,32.474792,11.175535,38.389750;10.527978,9.453698,8.327588,10.076937,10.708778,8.880570,9.675918,10.413389,8.141238,10.769794
38.049373,24.384536,16.953748,21.888707,31.152324,26.756771,32.698921,39.864432,38.872942,26.052013;10.750824,9.803112,9.028941,9.573118,10.324833,10.000858,10.428039,10.850082,10.796436,9.944002
31.372444,10.500241,34.027626,14.275280,24.354234,17.705061,21.072751,29.852947,15.088264,18.363521;10.339831,8.008478,10.512878,8.662668,9.800463,9.121302,9.492199,10.234084,8.780644,9.199080
28.459753,21.298332,36.315452,33.545573,23.948628,34.419308,36.953324,22.877156,20.029883,27.899413;10.132286,9.514879,10.651478,10.482487,9.764691,10.537256,10.688566,9.667196,9.384090,10.089930
12.789668,23.904677,10.279975,37.450777,29.282252,10.042572,10.911558,16.254107,23.648984,13.817981;8.428598,9.760778,7.963321,10.717049,10.192971,7.913555,8.090322,8.939176,9.737872,8.593318
17.232522,35.241073,35.716383,38.908366,24.666994,16.609303,16.786259,26.103634,32.863291,20.427015;9.063681,10.587512,10.616048,10.798376,9.827643,8.985221,9.007794,9.948219,10.438719,9.425908
29.000007,28.720017,19.838248,34.088959,39.984336,39.429345,13.811108,16.967204,10.708974,28.222978;10.172341,10.151676,9.363613,10.516714,10.856479,10.826707,8.592258,9.030631,8.050405,10.114491
35.706890,11.301714,30.748754,39.369564,18.498037,14.013415,30.558391,37.283637,28.326069,36.999484;10.615482,8.165153,10.297059,10.823475,9.214626,8.623232,10.283832,10.707521,10.122257,10.691225
38.523709,24.927310,32.654377,32.272152,34.933887,14.695055,23.719262,28.543015,37.965501,35.052647;10.777213,9.850003,10.425135,10.400056,10.568864,8.724399,9.744192,10.138508,10.746124,10.576093
14.317250,28.178772,17.634425,19.724626,22.053728,22.191200,21.585734,28.294055,15.006722,15.642762;8.668921,10.111152,9.112787,9.351379,9.589116,9.602352,9.543430,10.119848,8.769101,8.857518
25.690894,19.758970,34.955275,34.308844,26.709948,17.888921,30.416986,17.009594,23.692761,21.537007;9.914271,9.355084,10.570168,10.530409,9.997127,9.143307,10.273953,9.035946,9.741811,9.538616
39.648314,37.884534,22.285448,10.010244,26.226350,16.231919,16.578508,19.774188,12.878482,32.426010;10.838503,10.741577,9.611379,7.906687,9.958209,8.936267,8.981268,9.356724,8.443338,10.410187
28.684084,33.898741,32.376247,13.766087,34.671820,10.754515,22.432866,31.942224,33.441220,21.018577;10.149009,10.504795,10.406915,8.585303,10.552825,8.059444,9.625423,10.378168,10.475851,9.486716
