10.385458;20.232644,21.997852,22.288311,26.056058,22.154711,16.830318,11.341216,28.442832,28.381936,19.595589;-0.766884,3.398044,-4.195725,4.565127,-2.839911,-4.289964,2.212598,5.916326,5.868759,-1.050548;12.447554,102.713305,-65.551990,146.912860,-34.953759,-44.237807,53.057199,196.240704,194.530391,7.377533
16.616739;21.006027,16.809190,18.180078,26.369820,22.417254,29.860301,12.842507,12.051464,12.090048,16.231171;-2.727280,7.918296,0.470489,9.964528,-2.909463,9.185136,3.765900,4.692685,4.886118,-4.020536;-13.747467,176.641990,52.095368,306.304655,-21.680331,317.812770,91.905450,100.095569,102.615249,-21.716166
14.970201;27.912636,22.013153,11.094255,28.422039,18.045558,28.999700,22.998722,25.109361,26.035658,28.490880;-4.230393,-3.542067,-0.939061,8.967173,9.166945,-1.064027,7.589334,-4.600710,-2.261701,0.521608;-78.655915,-38.546566,29.007321,294.290853,204.848133,8.569033,213.970490,-76.095377,-19.459368,54.286577
12.557991;13.221173,14.385720,22.462008,16.013383,27.733205,17.385735,15.531268,18.932614,29.330300,26.409190;2.935887,-4.989621,9.207127,2.186849,2.609801,-4.852628,8.664785,2.908589,5.491364,2.300804;72.210844,-38.384314,240.205528,68.413827,105.773134,-50.971531,167.970069,88.462178,194.458320,94.157352
14.808695;12.310870,24.999480,22.056875,23.898047,11.751504,14.137072,11.650273,22.125174,20.217805,22.312816;-4.908907,8.399863,2.213246,-0.328045,4.204298,6.011753,7.006217,6.885171,8.039608,-1.649111;-21.411175,249.013944,87.839020,31.182110,88.428560,124.010327,120.646077,191.357336,201.564969,2.225421
15.170380;22.996110,19.592416,21.820812,18.738117,12.164941,27.848351,25.139638,18.223664,26.743535,11.027820;1.864664,1.929799,-1.375588,8.382432,9.403399,1.047536,-3.507736,-1.320952,5.407186,-3.930894;82.805962,77.735373,9.909503,196.996945,154.317737,69.098111,-48.257263,15.853358,184.533216,-3.423238
18.523929;13.334295,26.608102,13.770317,10.162228,28.238689,27.699372,13.382052,19.928064,27.446040,27.428979;5.228361,-4.148408,3.048650,-0.993864,7.156964,3.183861,7.421586,1.465215,2.002002,-0.557960;118.026332,-62.071431,90.290692,38.209955,250.413099,136.500781,147.625870,77.508712,103.256839,33.005542
16.745676;29.632108,19.336989,23.089852,13.292731,21.121677,24.662336,23.144080,10.670857,12.449164,28.370052;0.969723,9.653784,1.736899,2.190790,1.718366,4.143008,0.741516,8.829757,1.591243,-4.144568;72.599131,230.539310,83.968934,72.985777,80.158963,146.040450,61.025904,138.085269,63.673837,-73.717427
19.550909;19.908957,21.864057,19.377925,12.680446,22.360695,27.373194,18.358327,12.898622,20.299916,12.050730;9.783426,-2.397556,-1.581058,5.628533,-3.133256,4.072018,6.329968,9.691231,6.206144,-1.672686;245.655082,-1.543035,20.239645,122.249583,-19.184509,162.341402,167.084888,175.880803,176.861477,30.720191
11.870098;26.462146,26.866192,21.828482,23.637012,11.340530,19.342034,11.857462,28.239319,23.483130,11.800148;5.728680,-4.305264,-3.746390,8.750351,3.219588,-2.028584,7.276770,8.852850,0.609354,9.755552;183.268412,-83.990807,-50.102773,238.507386,68.187078,-7.561703,117.959276,281.673713,45.984779,146.792209
18.766973;12.135172,23.252683,19.776901,16.427881,20.339950,29.017341,24.321892,27.492864,14.686610,29.689236;2.690167,-0.023316,8.271507,1.748465,-2.751629,-3.102067,0.915014,4.180510,5.982463,-2.231183;81.563068,48.375266,212.502204,77.641002,-7.050571,-41.096304,71.172301,163.851640,136.779536,-17.324684
11.129533;18.278924,13.447124,12.896689,23.344137,14.144384,14.579110,11.736741,22.084245,12.973913,13.300247;2.017495,4.622409,1.476006,9.868547,4.778101,-2.533458,5.812605,-1.198622,-1.063427,-1.100953;66.701476,91.981933,48.859419,260.196558,97.407122,-7.111731,98.044874,3.353176,16.027018,15.180892
13.506678;24.939530,15.647552,22.942957,16.723601,29.260370,29.552612,20.166285,13.139127,12.082966,19.417097;6.174168,0.356722,5.891029,8.723318,-1.228959,7.762571,5.425071,3.124119,-1.849545,-4.027732;189.747534,41.348523,170.924322,181.651981,-0.193110,265.170952,145.170226,76.814892,13.418707,-42.440170
13.571863;17.468715,19.426503,26.343090,29.324815,19.124693,12.443881,14.317248,19.043735,15.764910,25.158131;-2.432248,-1.379002,8.269665,6.667608,5.037194,6.722812,-2.404852,3.571328,-0.265981,9.600391;-6.558595,9.140471,253.778183,231.456014,132.264453,119.587531,1.498790,103.941086,31.736482,277.457551
17.952400;14.135391,12.866553,20.547249,13.849738,14.055696,24.850501,20.206846,23.081034,20.792475,15.010015;7.163684,-2.190698,-4.223471,9.962909,6.002563,1.913279,5.056667,1.691866,0.308964,3.137523;148.142468,18.694270,-39.899714,184.864677,131.251200,94.426942,149.060297,85.931011,53.305133,93.975264
10.019141;24.454053,20.520525,28.562022,13.131498,15.759106,16.966900,21.476028,26.034218,29.521555,27.798576;-1.927674,-4.913041,5.178636,4.217425,4.763048,-4.416751,-4.809263,-0.858871,-3.166017,5.943155;-20.091585,-73.770330,174.960175,82.428960,102.109225,-47.890715,-76.236010,4.687808,-66.417890,192.259095
11.985328;27.439750,17.770702,27.459476,24.796389,18.033121,21.720733,14.538493,10.600340,17.506280,14.328093;5.914353,-0.511984,4.618214,8.842903,-3.989640,-4.551695,-3.411931,-1.552685,-1.338252,-4.899178;194.251677,22.865004,158.777069,251.235388,-39.982341,-66.902832,-17.641019,15.504329,8.535508,-38.232554
11.201547;16.184278,26.593356,17.910239,21.888137,22.053934,13.128885,15.152795,21.335209,27.537301,27.210414;6.074413,-1.967671,-3.871851,7.605625,-3.949797,2.666891,-3.234835,6.021347,-3.317874,-1.691745;128.313850,-22.323100,-39.341915,196.476818,-57.104693,65.017168,-19.012925,158.470554,-61.361417,-16.029207
14.819139;17.658121,19.421783,29.245235,20.683639,29.543465,26.107759,23.786203,13.366071,11.425198,26.999359;5.254167,-0.861278,-4.717258,7.332341,-2.978585,9.475078,-0.676893,0.551218,3.621117,-2.306674;131.826571,22.320303,-98.909476,190.707344,-48.949886,286.420913,22.947131,46.415474,80.419824,-23.230883
15.721320;26.864661,24.269777,15.773075,21.662253,16.375581,16.554740,27.523167,16.969556,24.491119,17.713601;-2.937891,2.507320,0.999608,7.114883,4.658300,-0.775622,3.060548,3.662876,2.284844,3.124381;-37.622139,102.155397,57.070198,195.427694,117.585676,28.463076,125.539279,103.460681,97.261689,96.647339
16.446059;29.240617,26.225067,16.778111,19.634090,28.556221,21.964242,13.755095,17.473429,11.601179,14.238029;1.412547,6.066843,5.915250,9.048983,-4.025919,1.602359,9.164397,6.482402,2.395169,7.271572;84.418879,202.218518,142.361868,220.783704,-71.849899,78.309739,169.172294,156.384927,70.901934,146.647999
10.657693;20.855389,13.668439,16.113728,29.010658,10.416953,16.398133,29.189642,18.916704,19.652811,15.588268;-1.140195,3.338315,-1.720051,-4.362138,-1.793547,7.874818,5.626889,-0.937334,1.347916,3.630370;4.865020,74.273781,0.927798,-97.904257,9.960942,157.776545,192.891097,10.912962,55.134565,85.235408
16.940969;10.877318,23.761616,16.621799,29.668157,10.932808,16.558877,24.365268,29.692300,15.504805,19.892710;4.890168,9.936318,2.064117,-4.896729,4.365987,-0.113593,5.209261,5.249866,-1.755308,9.161126;97.544331,280.455403,78.661756,-100.924507,92.084918,42.471443,171.277450,200.233019,17.136718,226.592049
17.961294;23.029676,17.305241,27.968507,27.707960,29.856539,15.110296,10.211823,13.098080,24.208391,14.172986;-0.548846,7.827365,5.592644,-0.167286,7.609288,-0.973050,9.259037,8.774852,-2.121652,1.994431;34.263490,182.357677,203.321133,42.268089,274.090244,32.200156,141.454886,161.836952,-4.458559,75.170281
18.515470;11.847749,29.282807,15.431070,29.113270,19.906354,22.498881,24.212568,13.570124,18.523371,24.911599;6.118577,1.136678,-0.758309,5.031044,-4.505525,2.964642,7.175618,2.748272,3.895131,6.928660;120.780043,81.573797,36.587162,194.758823,-41.399905,114.989800,222.028820,85.583066,120.439623,220.892683
13.889941;17.684676,28.347596,27.384620,28.655375,20.629780,10.720409,19.016238,28.244505,23.923967,14.727262;3.661155,2.994724,0.844945,0.758372,-1.985689,3.996087,2.104745,5.657742,3.220574,-1.021378;101.471186,121.618069,59.863358,58.456292,-4.239475,79.564534,76.749174,196.524973,113.773767,21.682756
11.690686;17.125015,12.283192,23.120023,14.348340,15.993689,11.805922,17.733955,23.485314,19.085795,26.361511;7.988251,1.927325,-3.923050,-3.199807,-1.092193,1.595948,7.556931,0.865080,0.086266,-4.229813;168.025640,54.900423,-59.474292,-14.685203,13.758523,50.068352,165.240998,51.543401,32.873178,-80.277557
19.643633;29.299014,25.399394,13.606738,18.851766,23.430917,15.014503,14.525073,14.453118,21.902223,22.543989;-0.802305,8.798763,-4.496813,9.444857,3.983739,-1.423505,-4.672897,4.623630,0.525146,7.070189;27.602339,274.592335,-10.077876,229.161319,144.451743,29.735858,-16.765082,117.934950,62.610953,210.499351
17.425017;26.403987,22.500234,22.110669,21.333608,12.088006,23.547022,22.032451,24.602122,21.515353,27.417576;4.645914,-3.436730,6.489756,5.776151,2.040879,3.403955,-3.100978,7.717556,0.442358,-2.639648;168.233192,-31.764679,189.055397,168.788674,70.232699,125.715545,-22.759616,235.430805,55.080031,-26.810202
12.630707;10.910548,11.194549,21.679620,14.839556,12.774785,18.594021,16.299829,23.141316,16.639418,27.069421;9.971251,-3.940331,-3.848975,4.548976,4.760562,-0.706114,6.796581,-4.265631,3.104874,1.499624;142.368573,-10.533467,-49.867558,101.081554,94.391921,20.447272,144.359881,-65.135552,85.240056,74.170726
18.887241;11.570435,12.699454,26.082374,17.704662,27.646534,12.017748,18.793505,18.483392,16.687317,16.875846;-4.630712,8.069331,6.263274,1.339981,0.367703,7.949904,3.874588,-1.398698,1.179384,-3.904870;-4.361251,151.694206,212.579152,72.942018,59.383815,144.758046,122.035196,23.365427,68.898851,-16.679884
16.769600;21.950254,20.362348,21.380123,10.777128,25.135334,14.934193,18.887037,19.625624,26.790169,17.368003;9.856037,1.355804,-1.984924,0.388272,-0.655717,-1.593933,-1.952351,1.339532,-4.187840,9.327630;260.266507,71.531354,1.486091,48.108452,27.442341,20.119898,7.049876,70.213153,-68.268947,205.926304
12.127297;23.090963,20.031877,28.415748,20.580887,26.942193,19.324040,17.710901,28.391086,10.008185,25.169767;9.432056,7.391021,3.530657,1.423965,-2.961227,5.516851,2.411464,-3.855679,0.520939,0.635262;250.113491,180.374272,132.644515,61.624700,-47.463717,138.926088,75.027440,-77.148681,37.531895,48.307628
15.248171;26.317922,13.833695,20.390524,24.771972,17.268517,11.939117,15.440415,14.558794,11.281668,11.012573;6.054878,6.311570,0.362500,8.822593,9.435519,-4.327933,7.949442,-3.590430,-0.777366,5.832000;199.472235,127.432760,47.511985,258.673452,203.057842,-11.551272,162.863116,-12.151905,31.350448,104.345755
17.712419;23.228066,25.540931,27.254744,21.262636,17.554443,21.948849,17.838875,27.121959,19.511641,13.231233;-1.358615,8.348835,-0.019455,-2.219382,-1.199878,7.387362,8.618603,-4.030295,-1.404865,-3.559753;14.723059,259.518080,45.750819,-0.908862,25.217860,208.425133,200.027234,-63.028444,18.869827,-0.818876
11.849764;19.047464,20.596993,26.814165,29.107255,12.333301,28.118745,22.223970,20.327454,29.584979,15.187126;2.611518,2.168006,1.746634,8.091544,0.619460,1.388696,-2.559929,4.673140,-4.213672,5.405564;81.367202,76.278808,78.458952,267.147036,39.264398,70.672787,-25.267368,126.617442,-93.036998,113.719384
15.768047;11.453318,29.648492,18.626329,19.039144,23.125365,13.538971,27.458787,24.826737,18.795783,28.528190;-3.881012,-0.579506,-1.755234,-1.891131,2.086886,-4.995370,-0.998952,3.785912,0.761853,-2.231482;-3.030349,24.238630,8.726556,5.414609,89.680121,-26.212046,13.990102,135.411967,55.739736,-22.240030
11.607744;10.242020,24.084508,26.109209,19.635010,12.587401,11.765706,14.854187,12.220336,28.007482,11.197841;2.737702,1.387392,-3.893293,-3.007868,0.167569,2.278730,-4.857153,-0.056906,0.157137,3.396414;59.058957,64.434012,-70.631442,-28.040164,33.128614,57.830231,-41.129693,30.323951,35.420381,69.051863
10.261945;16.932523,19.160592,22.878018,27.714036,23.207490,10.717523,12.259896,15.490198,20.529112,11.783188;-4.008984,9.611304,5.438465,1.773713,-2.543748,-4.277961,1.345443,-2.288712,-4.487079,8.290300;-40.227351,211.813142,152.076154,76.811604,-31.379153,-18.194280,44.149854,-7.797739,-64.460892,125.341026
18.581836;13.880321,25.920356,25.375356,24.956903,12.261315,17.262758,29.722510,11.969314,12.362867,27.654699;-4.840048,0.822830,1.505418,-4.930867,9.496006,1.059383,6.688449,4.539840,7.855344,-4.249926;-18.726835,69.782649,86.655107,-74.604578,164.888112,66.742466,247.252096,102.793364,145.569162,-69.075828
10.164404;29.132887,13.725755,29.470611,27.827872,18.184968,12.650311,15.771416,27.055873,27.138028,15.397390;-0.052395,8.704061,9.822595,-2.679066,9.682801,7.640233,2.155694,4.609035,4.943028,2.302440;25.884597,146.880827,316.888879,-47.141685,203.492436,124.062333,61.409362,152.112477,161.555035,62.862584
12.802732;23.863481,28.752705,23.062948,20.585111,21.887514,27.419340,23.346363,24.936451,25.299742,20.359629;8.055000,4.521970,8.931566,-3.071441,8.310595,5.884352,9.998776,8.413929,-0.465916,7.773068;226.227175,164.025690,239.995073,-29.219123,215.905107,195.351883,267.441874,243.820357,22.219265,192.263605
11.708896;11.158921,12.163945,20.549563,13.726747,12.686787,28.745746,17.162088,23.115132,12.563086,24.550140;3.352197,5.334507,-4.191953,8.909584,5.381708,0.130664,1.201758,-2.152435,9.166461,8.533356;68.679145,96.160888,-54.870551,153.571839,99.548822,35.028263,51.896924,-18.481575,146.431280,240.767322
13.567265;15.288992,13.330922,18.568584,24.275575,14.702861,25.962206,15.430879,15.855461,29.025383,17.664747;3.057953,4.663280,-3.687667,9.568397,-3.294904,1.496888,7.667989,-4.251012,8.896969,2.417461;82.671176,98.083985,-32.556585,268.196494,-12.526347,74.780669,154.241977,-31.483591,294.156104,78.621994
17.524127;27.250174,27.958195,15.574541,12.061383,12.170500,29.620409,29.647663,11.110364,21.943605,11.085640;7.818789,7.897743,6.642089,-2.301700,8.384120,-2.013678,4.720702,-0.883449,2.826510,-0.011101;258.873672,266.616944,149.257801,18.048631,147.849258,-13.835646,185.768103,35.994875,107.834128,45.687261
19.607849;18.346599,21.540944,20.037772,11.289908,29.064491,13.988089,11.471835,25.141126,18.535789,24.081001;-0.381875,1.229243,9.390291,8.778658,3.233087,2.227659,-1.539926,2.627790,-2.711950,8.513263;44.013521,77.498673,239.180136,150.129864,144.987652,82.180315,33.353843,117.085224,0.751489,256.027526
14.875824;27.996326,29.675274,18.546349,29.784233,20.070552,16.351519,14.074890,15.087232,15.957268,17.900005;2.188487,-2.876573,9.849852,1.643972,-1.409368,2.079915,0.533771,-2.835372,1.002011,-0.374831;100.459167,-46.173542,221.868359,88.153994,10.902759,73.199331,46.702333,-3.588355,55.178917,32.480091
16.711842;19.351047,15.489580,10.813948,28.310170,28.992509,17.343474,18.252668,23.381729,16.314575,12.139474;4.653772,5.462531,7.470951,5.145592,-2.401271,7.370628,9.429410,-4.200555,0.616964,4.462430;133.834974,128.391925,124.570086,189.452179,-25.839276,171.611900,215.891488,-54.436630,53.845111,97.951156
17.033665;10.119359,23.164224,12.139900,11.565570,23.158134,13.033149,24.273305,18.368430,23.098499,18.308842;-4.279741,1.170401,-0.585740,-4.633042,-4.329983,-1.189513,6.619606,-4.644278,1.195926,6.476750;1.275930,71.695596,37.473341,-8.999607,-55.690159,29.081067,205.263883,-40.723924,72.208258,163.165958
17.981686;10.329476,10.581519,13.915201,18.201010,12.060698,16.269434,15.182020,13.694855,16.940597,19.467410;9.903510,9.745239,4.551463,-3.146837,-1.488152,-1.885378,6.684487,-3.681106,4.998103,8.171976;149.252287,150.073652,110.288731,-10.321403,29.006060,16.280175,148.438228,-3.458004,131.625065,206.041426
17.098275;28.369285,10.794772,27.229995,18.258590,26.577675,16.526291,15.812319,20.523924,26.761147,16.124580;-2.859642,9.113251,5.800629,7.971878,4.990310,-2.989645,-3.525184,9.643031,1.779711,7.038775;-36.380304,143.121149,202.696794,190.300942,177.376525,-4.662048,-10.995652,242.658520,92.372789,158.242978
18.652975;21.616298,29.932819,18.784035,18.612825,12.117264,29.942976,11.014891,13.197941,18.049640,27.007036;0.995052,6.867927,8.177575,7.161596,-4.528076,-1.456427,-3.323488,9.206917,1.110470,-1.202421;70.141777,254.208859,202.240284,181.929968,-6.235456,5.022686,12.024583,170.144786,68.676016,16.158619
11.511708;29.886207,12.534932,10.573313,18.680775,25.277873,12.383910,25.263301,16.867179,25.236503,21.013948;-2.700368,3.704768,3.718728,8.136240,6.595655,1.393140,5.020792,5.860396,-2.081108,-3.082777;-49.924473,77.218286,70.098548,182.770529,197.503394,48.031788,157.621051,129.627629,-21.740607,-34.002041
15.534199;18.533070,26.645475,22.023770,10.540442,22.283016,21.781429,15.512155,10.353005,16.751416,18.399717;-1.513354,-1.423879,-4.035136,6.376132,-1.032589,-1.582068,2.997171,2.148881,-1.361631,-1.449324;12.788400,2.895553,-48.033400,108.042742,17.826303,6.375797,87.328078,63.082876,18.026252,14.168342
11.610875;24.336629,24.205007,28.541596,14.195258,25.680585,26.869378,19.223422,16.299186,13.886432,19.460290;8.939855,2.220275,-2.641609,-4.896795,-4.111239,9.507840,-2.631050,9.834273,7.119788,1.123502;248.593127,84.768950,-44.368552,-38.484088,-74.551837,286.496925,-19.550606,191.317833,129.895631,52.890854
11.486122;20.667585,15.400097,15.655416,10.287726,28.764392,18.195900,11.169130,27.471547,29.182621,14.912511;-1.400954,0.655834,4.811695,-2.484536,-2.821862,-2.522363,-3.220174,-4.698518,-3.926995,3.859339;1.760964,40.815219,106.044386,5.155079,-50.453833,-15.181364,-5.251233,-98.360244,-83.884696,88.267742
14.535583;29.631916,24.018695,20.450639,27.956950,13.132816,19.187933,14.908798,21.010295,21.657834,13.594952;-1.130950,0.779202,5.485765,-2.661102,7.625667,4.460266,-1.241890,8.281788,1.670912,-3.817128;4.826728,57.054378,150.526355,-36.057324,138.485440,123.922245,19.823875,212.341775,74.527283,-13.554709
13.878951;10.230090,21.848490,17.324587,21.309443,19.209846,19.338490,24.323644,23.108245,23.125861,11.593532;3.270963,7.374923,0.284951,-1.510251,-1.712838,2.942873,7.860379,-3.582187,5.574258,-1.105050;70.159623,197.828318,41.634030,4.514766,3.794021,93.608091,227.890434,-46.080678,165.606889,23.885950
13.004681;14.098080,12.896467,15.271654,27.523639,26.312553,25.428278,22.187089,15.575986,28.054921,22.799251;2.940692,9.709543,-0.810895,-0.121866,2.809473,2.441756,-2.647073,3.547694,-0.627591,-4.079852;75.969809,159.730498,22.127996,31.157504,108.436100,96.601346,-24.219153,89.770540,16.904694,-58.505867
18.608180;19.956320,24.341502,21.792556,29.588611,11.712089,17.268563,18.760681,18.585302,11.201578,19.231552;7.581970,-0.236060,-1.490710,6.875821,8.750644,9.274376,-4.673925,-2.385406,1.497646,0.810794;199.828665,42.774396,16.034061,251.966430,151.008770,208.675602,-39.165573,4.186965,65.296448,64.113282
10.078118;11.294451,14.772494,21.454084,28.165900,15.606931,18.108007,26.246288,19.464733,23.746610,12.370784;6.852582,-4.782741,7.754335,-3.649773,-1.301690,8.072038,-3.384466,1.565169,9.067470,3.242321;104.591447,-43.457720,193.557445,-75.603859,6.879914,173.363810,-61.634371,57.660900,242.516962,67.305350
14.979400;28.796708,13.840790,16.468148,24.317550,15.442652,18.884703,13.676075,21.631817,29.942606,28.903623;9.404364,-2.661187,-3.181173,1.335454,9.568357,-0.094797,-3.940247,2.880519,2.794331,7.174114;310.263215,2.615576,-12.939533,71.923469,187.209312,37.658282,-14.438605,101.759351,123.118039,246.806398
18.328513;25.307908,14.999174,10.792469,23.255458,19.346791,29.397455,15.831103,25.914751,13.155358,28.474522;-2.946400,0.779526,6.579731,-2.749284,7.605042,1.203898,-3.199932,-4.739785,-4.936517,9.931236;-26.745946,59.513523,118.832829,-16.114581,194.954433,83.212821,-2.837167,-75.009076,-17.120368,330.608475
13.326763;27.371302,14.483475,14.984937,25.800600,13.338159,22.169645,17.356372,22.419327,29.428186,15.924453;-1.851742,1.907035,-3.439100,-2.301793,-3.058670,-1.531737,2.851609,9.850303,9.168409,7.303000;-15.367682,62.937401,-16.217783,-24.070724,-5.480114,1.358846,84.810501,256.154073,305.126558,151.613185
10.652206;26.112477,20.259737,15.108751,29.835484,21.200910,16.972937,21.883768,23.055106,23.815673,18.465092;-3.752382,-2.254038,9.450595,-4.584502,-4.355735,5.105776,-0.732030,1.947113,8.636727,9.311369;-69.353484,-17.035709,171.417204,-108.150317,-63.715031,115.290524,12.610945,73.521417,234.319986,200.565800
10.245941;11.472568,17.838961,26.214659,18.498738,18.316488,12.329991,17.508914,22.377108,11.243588,22.856954;5.851175,-3.128963,-4.066465,7.945777,9.392972,1.537203,8.044872,2.851898,-2.243050,2.244710;94.742856,-28.202602,-78.986137,174.601708,199.661108,46.568554,168.471831,91.432080,2.394922,78.922086
16.467132;25.065717,13.592116,15.366922,10.045957,23.314495,14.643774,29.395674,29.916098,16.010149,24.408040;5.422265,-4.671421,2.125022,9.900306,8.784700,-3.655155,8.315606,-3.926490,7.265396,9.130114;179.080787,-20.326660,75.822876,142.625877,247.978666,-10.357442,287.610663,-74.297432,159.487896,266.016020
11.608820;21.934303,19.742357,25.313963,14.332797,25.996161,29.566188,28.741466,28.242530,16.518612,26.497159;4.573989,6.478389,-3.836857,3.247820,-2.340449,2.448796,2.396016,6.449018,4.499860,0.397928;131.349318,158.920725,-66.104004,77.572395,-29.820647,103.423617,99.887064,213.158619,105.353486,41.566007
14.470052;13.853648,18.205478,17.459349,24.754556,11.314191,21.921924,26.251190,12.377337,22.511684,29.650937;-1.802877,3.398589,1.849797,-2.306610,7.714533,5.843019,-2.740029,8.883746,0.367343,9.198610;13.198706,100.048057,70.471379,-18.923976,125.458831,166.265343,-33.753893,148.132244,46.444630,310.922526
16.591479;28.188092,18.009708,26.927601,23.541076,13.957762,18.698707,22.852098,26.819324,22.995277,25.905664;2.835476,-1.487945,-0.040127,6.032588,-2.722741,3.189332,9.210240,-3.351353,4.226600,8.176261;123.405343,16.681240,42.398184,185.492316,5.475323,103.115078,253.952009,-46.402313,140.670528,255.290160
14.120082;10.912289,13.466092,25.763926,19.440508,20.116516,23.094087,28.121221,20.899790,10.943657,26.625752;3.083380,3.741147,2.786777,8.737597,-3.704722,2.130490,3.266290,3.978824,4.579638,-2.681320;70.946936,87.678831,109.098524,207.163527,-37.225887,86.501930,129.152278,120.456786,87.418192,-34.091954
11.536517;25.722517,20.353760,23.045231,11.140675,24.777514,21.620022,19.418217,22.084149,12.273994,19.287272;4.411057,1.885746,1.445035,8.497392,8.803637,5.621585,2.098863,-3.677156,3.253608,0.161508;144.304778,69.223308,64.142451,125.507969,248.973527,152.380088,71.597473,-50.365570,70.776054,33.956339
18.969526;26.112521,13.571662,13.878817,27.521264,26.115571,13.385880,24.175454,15.418424,22.748625,16.316803;9.711202,-1.450840,3.781751,-0.676190,6.992372,-2.134276,-0.276170,4.958148,0.781803,-3.417124;303.007769,29.733499,101.910039,30.814211,232.033612,20.854656,42.747282,125.870640,67.208757,-6.332723
16.303238;15.189375,24.099504,26.946174,28.082721,23.122278,28.762471,14.460516,14.263425,23.080619,24.018508;1.767861,7.621671,-4.124330,8.588287,8.066655,-1.908430,3.526116,-0.980502,-0.830416,2.226826;69.610794,226.436580,-68.376820,283.940575,229.277549,-12.133071,93.747550,28.772780,23.591591,96.243128
10.438271;18.132184,24.304722,17.539688,16.435628,17.679170,27.095566,22.833790,28.715942,17.483448,12.795893;-1.133303,-2.736820,7.567051,8.185739,6.331198,8.078511,3.751729,3.715364,7.508779,-1.474242;7.546418,-38.421962,160.819387,162.633434,140.025992,246.987502,113.761865,134.785865,159.375025,9.231439
10.145947;29.608159,12.162021,11.714612,25.319868,27.362951,14.862233,17.475642,12.547715,12.495053,20.638092;0.594019,3.550385,-2.786469,-3.446461,2.783997,8.196206,-4.750511,-2.874471,2.007799,-4.407078;44.952690,70.544721,-5.277533,-59.899064,103.543242,149.178791,-55.653364,-8.703170,52.452419,-63.588805
17.627711;21.116413,12.430173,21.350646,16.088077,11.337604,26.713215,18.110681,13.037243,24.246839,16.542804;8.496066,-4.517463,3.662743,-3.088938,9.850097,6.179182,5.391848,3.851366,2.364844,-4.921279;225.475711,-10.083570,124.271219,-3.625793,157.745784,211.135098,143.719328,96.280470,103.409267,-35.342476
