39.117152,27.043399,18.219110,13.872501,14.655762,18.064355,23.016683,21.877104,22.757395,28.431678;37.117152,25.043399,16.219110,11.872501,12.655762,16.064355,21.016683,19.877104,20.757395,26.431678
33.374326,21.832363,36.469779,22.770054,23.991339,22.747936,23.656301,30.862737,12.867347,32.003810;31.374326,19.832363,34.469779,20.770054,21.991339,20.747936,21.656301,28.862737,10.867347,30.003810
14.115623,15.668004,38.698512,18.898393,17.116086,29.804726,10.128879,12.345054,19.287531,16.719121;12.115623,13.668004,36.698512,16.898393,15.116086,27.804726,8.128879,10.345054,17.287531,14.719121
19.151199,13.033233,21.158181,16.664659,29.296799,33.299687,22.901022,28.631846,18.372240,24.341433;17.151199,11.033233,19.158181,14.664659,27.296799,31.299687,20.901022,26.631846,16.372240,22.341433
14.885601,16.037195,36.458846,23.858768,15.611495,31.746468,36.506579,33.940338,35.289170,26.141388;12.885601,14.037195,34.458846,21.858768,13.611495,29.746468,34.506579,31.940338,33.289170,24.141388
34.191599,22.046206,19.641830,21.364182,31.569085,15.791921,24.699603,13.623124,14.197597,38.415861;32.191599,20.046206,17.641830,19.364182,29.569085,13.791921,22.699603,11.623124,12.197597,36.415861
37.496496,22.978558,22.809948,10.878584,25.312791,38.911086,18.260508,32.302343,13.504076,33.079916;35.496496,20.978558,20.809948,8.878584,23.312791,36.911086,16.260508,30.302343,11.504076,31.079916
31.703761,22.243319,27.928416,22.771289,13.655248,20.498600,26.402368,13.812974,12.444897,18.683715;29.703761,20.243319,25.928416,20.771289,11.655248,18.498600,24.402368,11.812974,10.444897,16.683715
36.485960,25.356698,21.286084,36.512864,17.372855,14.920098,29.758116,17.668547,14.728097,18.298173;34.485960,23.356698,19.286084,34.512864,15.372855,12.920098,27.758116,15.668547,12.728097,16.298173
27.912909,26.301484,13.893123,26.566581,14.471926,17.756467,25.861357,34.401301,31.556027,25.024579;25.912909,24.301484,11.893123,24.566581,12.471926,15.756467,23.861357,32.401301,29.556027,23.024579
27.223090,23.991167,21.221159,32.638455,23.668063,31.180850,37.885238,34.613971,11.195425,38.985659;25.223090,21.991167,19.221159,30.638455,21.668063,29.180850,35.885238,32.613971,9.195425,36.985659
24.301163,36.334466,21.696335,11.474876,19.223044,19.606290,23.838867,24.644008,31.202241,21.018911;22.301163,34.334466,19.696335,9.474876,17.223044,17.606290,21.838867,22.644008,29.202241,19.018911
22.224739,17.003376,26.059413,19.348185,31.259032,27.611816,17.175737,11.921768,10.101076,15.672185;20.224739,15.003376,24.059413,17.348185,29.259032,25.611816,15.175737,9.921768,8.101076,13.672185
29.627613,15.804053,12.838001,37.550804,26.747188,22.529238,13.313419,26.582333,13.338417,17.080674;27.627613,13.804053,10.838001,35.550804,24.747188,20.529238,11.313419,24.582333,11.338417,15.080674
39.218624,17.136855,13.257292,34.000873,11.344377,38.798689,34.049328,38.817877,32.972460,28.246962;37.218624,15.136855,11.257292,32.000873,9.344377,36.798689,32.049328,36.817877,30.972460,26.246962
20.358411,12.748188,28.948032,21.345646,36.620888,22.795823,36.723220,16.726887,33.907887,35.748437;18.358411,10.748188,26.948032,19.345646,34.620888,20.795823,34.723220,14.726887,31.907887,33.748437
12.590815,11.224216,32.546913,19.712702,11.994719,37.697707,11.630816,12.038278,27.206032,23.175957;10.590815,9.224216,30.546913,17.712702,9.994719,35.697707,9.630816,10.038278,25.206032,21.175957
31.919308,39.428802,27.646266,25.094843,25.947811,28.188616,32.929513,28.018719,31.677575,23.056448;29.919308,37.428802,25.646266,23.094843,23.947811,26.188616,30.929513,26.018719,29.677575,21.056448
12.880734,15.981591,28.211649,31.291329,36.715825,28.079246,35.873602,30.278716,33.549955,26.099445;10.880734,13.981591,26.211649,29.291329,34.715825,26.079246,33.873602,28.278716,31.549955,24.099445
21.480248,39.315948,38.082508,36.782109,23.305890,32.545798,37.282095,21.199535,13.488719,25.753630;19.480248,37.315948,36.082508,34.782109,21.305890,30.545798,35.282095,19.199535,11.488719,23.753630
36.692728,24.720570,19.405232,32.864212,38.635791,29.376513,24.559587,23.145456,15.591462,23.294029;34.692728,22.720570,17.405232,30.864212,36.635791,27.376513,22.559587,21.145456,13.591462,21.294029
27.378585,28.869336,24.457821,14.815810,32.631366,33.804879,18.741078,25.228249,17.139773,15.780539;25.378585,26.869336,22.457821,12.815810,30.631366,31.804879,16.741078,23.228249,15.139773,13.780539
16.421103,15.008575,29.383765,15.410306,13.496500,20.960021,22.071252,12.694297,30.513042,26.406827;14.421103,13.008575,27.383765,13.410306,11.496500,18.960021,20.071252,10.694297,28.513042,24.406827
30.046850,31.846474,18.569299,27.810602,21.115907,33.869129,12.206035,39.782129,33.280881,10.221114;28.046850,29.846474,16.569299,25.810602,19.115907,31.869129,10.206035,37.782129,31.280881,8.221114
30.399302,29.646402,22.354391,24.291051,21.648130,23.561711,10.802795,22.758592,13.174159,11.293338;28.399302,27.646402,20.354391,22.291051,19.648130,21.561711,8.802795,20.758592,11.174159,9.293338
32.845215,30.011341,39.343366,13.512125,36.079698,27.035656,13.604538,39.109883,35.198999,11.869499;30.845215,28.011341,37.343366,11.512125,34.079698,25.035656,11.604538,37.109883,33.198999,9.869499
36.147511,14.281478,16.017927,28.627840,33.250876,17.404330,21.083566,20.232924,23.691685,15.124711;34.147511,12.281478,14.017927,26.627840,31.250876,15.404330,19.083566,18.232924,21.691685,13.124711
27.683226,28.347099,35.295120,23.709637,36.483691,24.807179,28.685519,26.864953,31.649826,26.403097;25.683226,26.347099,33.295120,21.709637,34.483691,22.807179,26.685519,24.864953,29.649826,24.403097
22.521391,18.195121,19.441227,27.450881,30.680748,35.916029,16.325762,25.202549,22.751492,17.191002;20.521391,16.195121,17.441227,25.450881,28.680748,33.916029,14.325762,23.202549,20.751492,15.191002
29.275590,38.707712,15.590066,37.285507,27.062213,15.805494,31.127153,29.547384,19.956908,25.647060;27.275590,36.707712,13.590066,35.285507,25.062213,13.805494,29.127153,27.547384,17.956908,23.647060
39.874633,26.633418,29.682655,38.360464,16.739117,39.445543,15.118648,38.231805,38.708801,15.250442;37.874633,24.633418,27.682655,36.360464,14.739117,37.445543,13.118648,36.231805,36.708801,13.250442
25.436033,36.652015,15.228878,34.602050,15.435756,12.917910,10.939444,10.305276,39.023406,36.641126;23.436033,34.652015,13.228878,32.602050,13.435756,10.917910,8.939444,8.305276,37.023406,34.641126
10.095318,25.302392,14.333828,25.139497,27.046441,29.265107,16.208015,20.205615,19.824228,28.448946;8.095318,23.302392,12.333828,23.139497,25.046441,27.265107,14.208015,18.205615,17.824228,26.448946
14.072571,25.345465,11.242923,19.372288,19.653102,38.449669,16.220237,24.680277,23.340258,34.625451;12.072571,23.345465,9.242923,17.372288,17.653102,36.449669,14.220237,22.680277,21.340258,32.625451
38.315489,33.979753,23.131793,12.709382,38.007041,21.351289,32.767670,34.113802,34.127088,27.873807;36.315489,31.979753,21.131793,10.709382,36.007041,19.351289,30.767670,32.113802,32.127088,25.873807
24.687601,28.188449,31.530619,14.200705,27.491606,15.850002,11.900132,11.917050,38.195984,25.605531;22.687601,26.188449,29.530619,12.200705,25.491606,13.850002,9.900132,9.917050,36.195984,23.605531
20.401683,26.561260,26.753201,12.004443,27.458192,24.275731,29.858055,33.582927,15.700834,38.845257;18.401683,24.561260,24.753201,10.004443,25.458192,22.275731,27.858055,31.582927,13.700834,36.845257
26.645171,39.438482,14.885834,14.697945,14.910119,12.354688,31.552022,23.387959,25.303578,28.154308;24.645171,37.438482,12.885834,12.697945,12.910119,10.354688,29.552022,21.387959,23.303578,26.154308
35.338958,16.862697,22.851191,21.048734,30.881435,38.331420,16.536588,32.590114,25.595155,32.802236;33.338958,14.862697,20.851191,19.048734,28.881435,36.331420,14.536588,30.590114,23.595155,30.802236
34.809615,21.750446,28.640524,38.954558,34.854119,34.402068,38.652836,15.493592,30.112849,32.067895;32.809615,19.750446,26.640524,36.954558,32.854119,32.402068,36.652836,13.493592,28.112849,30.067895
11.013664,35.783513,25.856705,39.263759,36.316645,14.840052,20.601258,11.740204,23.323481,23.232808;9.013664,33.783513,23.856705,37.263759,34.316645,12.840052,18.601258,9.740204,21.323481,21.232808
36.119472,39.169009,13.509286,25.249390,32.666984,13.299600,11.015906,23.232930,13.893507,39.148074;34.119472,37.169009,11.509286,23.249390,30.666984,11.299600,9.015906,21.232930,11.893507,37.148074
33.588521,28.042282,38.410407,28.936554,36.365124,13.680589,34.406447,39.328131,16.937295,37.382089;31.588521,26.042282,36.410407,26.936554,34.365124,11.680589,32.406447,37.328131,14.937295,35.382089
15.251372,32.924979,23.779971,28.181910,20.921186,22.058352,31.902240,38.653849,36.363964,28.291954;13.251372,30.924979,21.779971,26.181910,18.921186,20.058352,29.902240,36.653849,34.363964,26.291954
18.895973,19.366005,26.490890,26.577449,29.212014,27.899474,14.835239,22.537253,21.071662,12.407939;16.895973,17.366005,24.490890,24.577449,27.212014,25.899474,12.835239,20.537253,19.071662,10.407939
14.416151,19.145862,33.396154,24.616853,26.475225,36.346498,39.648728,10.574569,20.539713,26.039405;12.416151,17.145862,31.396154,22.616853,24.475225,34.346498,37.648728,8.574569,18.539713,24.039405
21.679010,36.450495,36.798087,21.579995,31.826523,37.379490,37.123812,12.443570,11.000247,27.172283;19.679010,34.450495,34.798087,19.579995,29.826523,35.379490,35.123812,10.443570,9.000247,25.172283
30.408714,35.755470,36.153788,36.911875,35.307603,24.554537,24.656215,11.960019,23.709431,27.866659;28.408714,33.755470,34.153788,34.911875,33.307603,22.554537,22.656215,9.960019,21.709431,25.866659
29.765522,13.575440,13.876574,12.339059,32.057203,26.684500,35.031136,13.183734,17.696845,11.623721;27.765522,11.575440,11.876574,10.339059,30.057203,24.684500,33.031136,11.183734,15.696845,9.623721
16.147509,28.563596,30.974503,19.444860,34.143659,15.340673,17.239172,27.841899,36.046987,34.560051;14.147509,26.563596,28.974503,17.444860,32.143659,13.340673,15.239172,25.841899,34.046987,32.560051
19.799230,19.754551,22.005203,32.905184,14.922034,30.648710,29.299499,34.640606,21.356408,13.357020;17.799230,17.754551,20.005203,30.905184,12.922034,28.648710,27.299499,32.640606,19.356408,11.357020
38.655515,28.832569,34.573960,15.668960,32.544263,16.647415,22.493494,33.726208,21.998856,11.353277;36.655515,26.832569,32.573960,13.668960,30.544263,14.647415,20.493494,31.726208,19.998856,9.353277
10.734099,11.193386,25.894559,38.001011,28.066438,28.035302,29.315987,37.657917,16.577717,36.547132;8.734099,9.193386,23.894559,36.001011,26.066438,26.035302,27.315987,35.657917,14.577717,34.547132
38.231693,29.846948,16.446951,37.407694,21.405903,11.049469,16.820353,37.206596,36.069642,27.474060;36.231693,27.846948,14.446951,35.407694,19.405903,9.049469,14.820353,35.206596,34.069642,25.474060
15.772189,27.024350,29.729971,30.567383,20.612212,38.703716,17.312157,32.448151,21.706826,35.342699;13.772189,25.024350,27.729971,28.567383,18.612212,36.703716,15.312157,30.448151,19.706826,33.342699
12.181373,23.208423,28.195803,19.143525,22.199313,13.030354,24.306404,18.772310,10.488477,36.532471;10.181373,21.208423,26.195803,17.143525,20.199313,11.030354,22.306404,16.772310,8.488477,34.532471
25.786437,33.907456,18.210278,18.780508,20.444557,36.279186,12.799575,16.200412,19.082773,20.545672;23.786437,31.907456,16.210278,16.780508,18.444557,34.279186,10.799575,14.200412,17.082773,18.545672
31.475009,24.659372,12.342228,25.901983,29.981511,28.231379,22.586544,13.323929,34.498433,17.479137;29.475009,22.659372,10.342228,23.901983,27.981511,26.231379,20.586544,11.323929,32.498433,15.479137
