-3.474186,6.118849,-4.227961,-4.370352,-3.172365,3.939212,2.327273,-0.924549,-1.588595,3.308387;31.938689,40.101070,26.495071,35.961386,15.376980,16.238045,20.082807,1.957656,21.013928,24.532100
6.936982,-3.825729,0.547416,-4.914643,-1.630268,-0.964729,-6.341669,6.490567,-1.906588,-2.305454;48.895573,20.055706,19.859152,25.557875,19.491014,1.175274,55.662995,62.109888,5.308661,18.729187
-0.844663,-3.762558,8.295263,8.252184,-1.424853,7.141922,8.788330,-2.665056,4.391171,-0.882628;5.110162,23.368836,81.616757,78.235311,20.936037,54.726011,84.850082,22.190041,37.034038,3.377349
-1.563658,1.094731,-1.138484,0.059677,0.609865,5.476128,-1.071539,-6.373845,3.019204,8.543561;21.655767,2.918099,4.848752,0.698354,18.082493,49.875655,2.141488,57.645198,9.188282,92.620326
1.321602,3.488447,1.873902,-6.395509,2.344125,9.074356,-6.480209,5.097863,0.842207,-3.899316;16.095239,32.142920,6.489471,58.823424,21.070088,83.415367,61.915849,27.819699,5.234530,17.139963
2.109779,-6.129667,6.543503,6.233036,9.763199,-0.878335,4.727007,8.331731,3.699805,-2.370532;6.737113,40.711879,62.446278,47.786564,104.492205,3.553828,33.784496,84.329935,26.790545,22.489106
1.599556,9.013528,2.969726,3.059817,5.869820,6.522259,-5.317349,3.991112,5.125724,-4.952549;20.665172,81.279758,8.999670,10.060423,37.617780,62.442268,42.380447,15.944575,29.234038,24.968988
4.083681,9.668442,0.739465,5.654989,-5.668472,5.160281,5.081405,-2.185192,3.777700,3.702017;18.027027,108.382320,11.208297,47.600544,47.033274,31.284927,27.100358,10.814525,22.539561,26.674497
-1.500975,-5.214063,0.456538,3.309703,7.421130,-4.383745,4.545615,0.317195,6.178272,1.413237;22.252740,34.947353,19.837872,24.617877,73.870039,36.665804,40.254766,14.198241,43.814993,20.547697
-4.968500,9.192636,6.570579,-1.411765,-4.912762,-4.369699,7.571568,1.008943,7.700479,8.322766;24.881269,90.977324,62.205383,20.495229,25.600384,35.925749,76.334702,1.033743,72.359284,83.682447
-0.946119,2.229107,2.045201,2.062615,2.472373,7.502696,3.531134,0.261210,-2.410209,9.885339;1.462760,13.659833,4.583421,5.018305,25.962329,76.289016,32.278214,10.771967,24.259355,100.205086
-1.453302,7.871846,6.318377,4.649321,2.549664,3.030408,5.323116,-1.419101,-2.872901,-5.120875;21.684696,65.036708,54.086907,37.528715,26.017898,9.365311,42.769403,20.749527,11.276473,28.971258
-2.705171,6.846800,-0.063343,3.664266,2.130242,-5.113843,3.957998,-5.017653,0.694599,-2.428969;20.097684,51.164966,0.785613,28.557073,7.703479,28.602204,16.012015,25.238265,13.893578,24.920318
1.643480,4.457074,-0.674725,-4.411613,5.699745,5.020280,-4.931209,1.950493,9.836434,0.843603;18.905362,39.503921,15.010593,37.959345,45.592802,25.284253,25.236575,4.284367,101.588116,5.163707
2.071660,0.948006,-0.278066,-2.445922,1.093113,-3.879446,3.033196,7.141679,2.365279,6.907129;5.288346,1.427620,11.831602,25.410772,2.857984,17.784421,9.416985,54.710708,22.220706,49.363385
5.610700,5.859637,3.764216,-4.338778,4.127335,-3.307449,4.779598,7.214902,8.768820,9.801105;49.157154,37.978948,23.277492,34.118063,20.068163,24.470792,30.995807,59.866966,85.712933,102.906043
1.141190,-4.712839,-4.742494,-2.928801,-0.064667,9.140499,2.986684,7.871558,8.978222,7.634057;4.985802,34.524850,32.962950,9.562014,0.818342,87.198310,8.955275,65.045220,80.702011,74.936569
7.999832,9.818216,0.280064,5.636975,4.820692,1.029337,-4.133518,-5.025520,-1.897579,8.472560;63.997323,102.241734,11.956178,48.295239,28.942220,1.228932,20.403103,25.384090,5.601033,91.635943
-3.681095,7.878886,2.448998,-4.175390,3.106784,7.120386,6.536546,0.100849,-4.094086,-1.333248;27.746061,64.835545,25.488476,22.915648,11.819656,53.426580,62.464031,1.951452,18.458480,16.772861
2.857989,6.963340,3.646042,-3.135572,-5.044325,5.805696,4.813232,4.450147,0.828657,-6.456375;11.891858,48.752304,29.370975,13.245562,25.830457,40.277916,29.298133,39.317155,5.943296,61.311359
3.793707,4.220819,4.226156,-1.652509,7.854456,7.365258,4.410627,-5.709553,-4.154119,1.694646;21.680580,25.991838,26.367586,18.480459,65.590774,70.871986,37.917812,45.113370,21.589974,16.280212
0.745137,-3.553679,-3.317166,-6.473108,-4.121120,-1.512834,4.771411,-5.981184,-5.018843,-4.716225;10.860754,32.065292,25.099450,61.758666,19.742130,22.256179,31.425390,35.844404,25.258761,34.349258
-2.769112,3.995659,-5.355968,4.956074,5.508164,4.676357,0.457838,0.053083,3.358183,7.058870;16.470145,15.969016,44.863197,24.941193,50.326729,36.332312,19.860772,0.553887,27.563116,50.503853
-0.992832,4.332094,-6.184108,8.991596,9.026999,-1.041865,-3.190250,-3.820214,2.216884,5.246024;0.995858,33.699268,44.220069,80.862762,81.630181,1.429445,16.510870,20.324277,12.848703,37.270732
8.867743,7.748124,-5.023743,7.605420,6.437706,-2.953701,7.479260,6.542020,-3.849940,0.933443;81.895806,70.151705,25.349021,75.728012,60.687675,9.144547,75.854495,62.451604,18.947399,1.733090
9.698579,9.466768,7.640168,6.162380,8.322349,4.032398,-1.942062,7.104833,-0.851328,2.077844;107.237865,109.402401,74.738573,42.743225,83.651956,16.466663,4.426956,52.570418,4.779647,5.489879
-3.998652,1.802474,0.626949,3.847624,-5.656919,4.960455,0.105360,3.154976,8.023738,-4.667595;15.989579,10.011392,17.377048,19.047944,47.521685,24.913277,2.123450,14.331671,64.491336,36.736075
0.702811,-0.624895,2.194109,8.098149,7.748055,-1.399510,5.879789,4.548392,9.681469,9.744720;13.415694,17.466236,11.374014,67.421787,70.154993,20.030625,37.291538,40.229246,107.905417,105.291762
0.072317,9.745903,1.787406,-1.233987,8.963912,-3.149407,1.171104,2.483756,-3.172307,-2.100473;1.019896,105.240516,10.866183,10.518252,80.607798,14.010653,6.614811,26.116987,15.373375,6.339238
-0.037171,-4.115843,-4.115515,-2.255070,4.528426,6.520402,-0.389214,-4.346884,5.042507,-5.211091;0.272881,19.474017,19.457658,15.403757,40.347608,62.433638,17.825023,34.613581,25.781356,34.734745
9.341396,-4.838609,9.162273,8.717363,-3.575114,8.295669,-2.024122,8.265479,-2.529119,-5.735186;102.693418,28.128087,88.709695,88.029186,31.688342,81.647964,4.211686,79.288749,26.229564,43.822120
-1.729386,9.064595,-3.033388,-5.997652,2.365581,-5.552086,4.391758,2.021374,8.099824,7.067588;14.282456,82.979082,9.420639,35.972927,22.236314,50.295001,37.062441,4.175986,67.510225,50.838880
-0.846442,-5.296775,2.616061,-1.888972,9.590673,-1.486416,9.080681,-1.850411,-5.858609,6.718744;5.020968,40.952367,24.300717,5.904474,110.401822,22.173027,83.716166,7.525385,38.016902,57.093141
2.106746,-2.748970,-0.814732,-4.198868,-0.062815,0.028708,-2.160661,-4.287219,-4.724436,-4.441599;6.604490,17.621725,6.707819,24.472537,0.772739,0.163060,9.345175,30.697327,33.919880,39.061996
3.285324,-5.928632,4.792597,4.175759,-1.645573,7.676330,8.425343,0.541564,5.876226,6.898680;22.994503,36.137476,30.324614,22.939389,18.808567,73.391706,89.906027,19.954222,37.404930,49.550854
-2.992486,-5.628063,4.916559,4.937382,5.265770,-0.787095,-1.325496,-0.938954,-3.648379,-2.049769;8.966122,48.608976,25.515812,25.141880,38.717284,8.309886,16.324538,1.608283,29.270788,4.686486
7.320423,4.475998,-3.688727,1.684684,-0.667540,-4.620642,1.091260,3.198646,2.914016,-3.711071;67.870064,39.921019,27.362366,16.827932,15.398070,38.612512,2.790213,17.060212,9.915790,26.193880
8.614019,6.933997,1.135562,-2.808306,9.888408,1.240107,9.139489,5.775690,-2.813181,5.666865;91.743358,48.928129,4.702883,14.304642,100.139969,10.916608,87.130969,41.751751,14.047802,47.102833
7.706617,6.915447,-5.424777,-3.883196,2.577780,3.602536,6.966857,1.085177,-6.220983,5.594962;72.084556,49.201908,48.331753,17.653669,25.474431,30.973879,48.753217,2.575840,46.887175,49.575903
5.724336,-2.811814,0.019358,9.367536,3.269806,0.306432,8.921990,-5.526379,-5.131241,-5.811521;44.373845,14.119455,0.074250,104.482146,21.932683,13.565761,80.779508,50.403872,29.540995,40.004122
-4.680065,7.417116,9.767984,5.240529,-4.732870,4.164672,-0.848847,-5.777565,9.675558,-1.920909;36.157352,73.687734,104.286467,36.868146,33.474515,22.236180,4.901473,41.657241,108.125529,4.899507
-2.054947,6.902416,8.373641,-6.135010,-6.362445,1.109962,-5.869605,2.209349,1.490149,-2.220060;4.812829,49.465096,87.127979,41.025442,56.972290,3.525324,37.625119,12.354589,22.201391,13.058441
7.229672,5.013929,-2.550237,5.829041,7.817105,-0.945741,2.637383,3.542648,-6.279667,-2.374215;60.994018,25.177729,26.009698,39.213364,67.015016,1.469965,23.455945,32.193525,51.287175,22.672891
4.472867,2.527167,5.351492,-0.790504,-3.330075,8.768061,9.263387,6.282582,7.453267,-1.721703;39.861537,26.241266,44.591701,8.107365,25.910914,85.746991,96.649971,51.503396,75.123052,14.732932
4.009008,7.507962,-5.961652,-0.995010,-5.280636,6.055978,-3.000368,-1.529079,-5.333556,4.860094;16.088149,76.357005,35.830247,0.994961,39.797907,37.286959,9.002234,22.171648,43.458680,27.241935
-3.553531,2.778216,1.437643,2.911742,4.605064,-2.992808,7.314444,2.642597,2.004697,-0.412365;32.067315,15.955058,21.309013,9.976891,39.105861,8.967115,67.440126,23.231088,4.023164,18.692012
4.629281,-5.162262,-4.924691,8.212013,5.411198,-4.198245,1.260488,-1.116352,-4.827151,-1.987220;38.308738,31.410963,25.351473,75.072564,47.764275,24.430181,12.247298,3.801538,28.641710,3.981274
1.849230,-2.128541,-1.103099,-3.229836,-5.488066,5.491750,9.831380,5.082728,1.426288,-3.349926;7.581087,7.618574,3.242618,19.168108,50.090746,50.145865,101.763144,27.154797,20.980765,27.095968
-5.912574,7.362179,-5.881463,2.536006,-6.165845,1.503740,-5.018255,1.571050,0.417469,1.763029;36.429860,70.680501,37.239522,26.176542,42.972724,22.258475,25.248561,21.488222,18.859606,12.290630
1.075299,0.760959,-3.498015,5.464743,-3.109302,5.800977,3.501167,-0.398485,8.602179,-1.654584;2.254720,9.891049,32.235329,49.618975,11.934660,40.503154,32.257903,18.192614,92.006707,18.380145
-0.651880,-0.966498,5.147264,-0.746508,6.802255,-0.978572,7.915622,6.848645,-3.877074,-0.359685;16.206854,1.154860,30.478077,10.776688,53.046421,1.048110,64.030036,51.095463,17.869232,16.488358
5.710597,6.049519,7.794074,-1.281093,-5.984238,-5.213394,0.082622,-4.459251,8.719494,1.232643;45.061747,37.076724,68.013999,13.582347,35.860134,34.899417,1.324308,39.558882,87.935069,10.430901
0.076059,9.447832,2.415832,9.558166,-0.467912,-0.075243,5.872323,-1.730852,-0.379785,-1.579993;1.126127,108.728961,24.470110,110.698286,20.016386,1.102547,37.533276,14.196132,17.424668,21.259707
1.418382,-2.661343,6.355264,5.648508,-4.467317,-5.256170,1.147656,-4.246872,-2.713997,-4.511046;20.725399,22.369689,56.531307,47.859310,39.746767,38.014613,5.320693,27.839166,19.608785,40.325479
2.156540,-1.940728,4.511616,9.434254,-3.399643,3.172842,-2.587222,7.029816,9.226192,2.956245;9.110020,4.451950,40.328076,108.163771,29.634427,15.406476,25.229312,49.593200,93.631767,9.114964
5.146881,0.391674,7.536216,-4.746456,-2.196721,-3.065934,-0.087860,4.292854,3.385247,-3.004436;30.454888,17.925134,76.536858,32.751731,11.540054,10.245816,1.493159,31.088577,28.971158,9.030516
6.672108,7.352041,-2.873861,-0.892253,0.902164,6.371642,2.571094,2.942425,5.878591,-0.869864;59.218377,70.033310,11.238902,3.001559,2.644572,57.517863,25.629381,9.305151,37.329255,3.917478
3.194365,8.008232,9.936498,5.654441,-0.813145,-3.559735,-5.275072,5.632888,-5.423179,1.791919;16.778889,64.145138,99.519676,47.622793,6.796998,31.975667,39.394892,48.441738,48.268288,10.607574
0.816001,-2.088178,0.975806,-0.718236,-4.451656,4.253618,-0.601330,5.100098,-4.336220,-4.152655;6.636782,5.856358,1.067527,12.498449,39.359374,28.320353,18.402381,27.924295,33.958881,21.502276
-0.755417,-4.193333,-4.450459,-5.706299,-2.101696,-3.228989,-5.910831,4.280544,9.460154,-1.665960;10.230413,24.098096,39.325964,45.273568,6.389977,19.109887,36.466943,30.230243,109.182608,17.813892
6.464648,8.173502,9.041462,0.584745,-0.354060,9.198154,3.420944,-1.319358,8.344256,4.816203;61.545913,72.182152,82.085323,18.957507,16.207637,91.405282,30.494272,15.961915,85.208383,29.155322
-3.198903,-1.544440,-3.262438,1.669785,5.397257,5.047309,-3.952021,1.886510,4.900725,0.206825;17.077180,21.998016,21.424013,17.617615,47.117871,25.913806,16.069499,5.995486,25.900409,7.363142
3.232396,7.475605,-3.621683,0.815024,5.294505,4.361842,-2.236290,-2.460167,5.117541,5.981840;19.344403,75.767365,30.333618,6.691451,40.791575,35.488464,14.140513,25.740824,28.794456,35.847474
6.396998,2.659978,-3.171985,-4.429441,-3.822803,5.930166,4.816395,-1.855880,9.279672,3.470065;58.899255,22.435040,15.353484,38.653107,20.197541,36.114301,29.146105,7.271700,97.965412,31.864963
-4.061851,-0.143421,-1.350987,5.889791,-0.981441,2.177078,-1.319575,4.526111,2.809173,9.622578;17.244219,3.813383,17.752994,36.993071,1.031143,10.316400,15.974850,40.351443,14.258730,109.772221
-2.601042,2.370220,-6.184734,6.132107,0.496657,5.170730,-1.479387,1.258031,-2.197748,6.007574;24.817026,22.473380,44.263823,40.854108,20.244463,31.958898,22.104819,12.086980,11.605575,36.102256
2.915718,3.268662,9.072284,-3.593761,2.944839,-2.004648,-4.618872,3.237005,-1.042155,-0.231678;9.871195,21.853891,83.319884,31.229532,9.266760,4.022876,38.672151,19.662414,1.434796,8.905002
1.867970,3.725021,5.340428,-5.962707,0.192366,7.855213,3.626566,-2.476942,2.774849,4.606993;6.737445,25.439025,43.900857,35.827221,6.494368,65.565075,30.153272,26.030457,16.144936,39.048729
-1.381833,-4.717703,-5.012694,5.178856,-4.825016,9.563723,-3.344891,8.839353,3.193091,-0.160270;19.277433,34.272336,25.158872,32.497567,28.740191,110.674110,26.803344,82.810675,16.695669,4.681739
-3.199681,-4.793143,2.388621,0.670103,-2.762020,-3.062551,-1.863075,9.293222,-1.098566,2.576128;17.128549,30.296811,23.355031,15.260919,16.874398,10.141576,6.949205,99.045993,3.064023,25.514153
9.479481,6.489801,9.088302,2.265834,2.967052,9.024939,9.211786,-4.150035,4.856295,-0.629161;109.777494,62.096962,84.096999,16.127126,9.016947,81.571960,92.478508,21.346521,27.390650,17.279660
