-0.583827,0.524652,-3.565331,-3.195937,3.746290,5.307449,-1.816927,5.334515,4.529509,-1.053996;3.194921,-3.301779,12.680598,10.019152,-12.561848,-17.302151,7.116794,-17.218831,-12.252520,1.403387
-2.465960,0.683578,5.161550,4.506168,0.645659,0.030819,4.352629,-4.418027,5.736716,3.976705;6.547699,-2.842961,-17.433859,-12.049563,-2.997582,-0.338381,-11.075221,11.406821,-15.576694,-11.535018
-4.666996,5.631862,-4.323113,-4.249285,5.674800,-2.050104,-1.689894,0.406320,1.470724,3.225399;13.639833,-15.873668,10.969525,10.826642,-15.723690,8.031491,5.986829,-3.215991,-3.632800,-10.334161
-5.218139,2.726009,1.549499,-5.397429,5.841368,-5.586464,3.007897,-1.617336,-4.416755,5.879637;17.453390,-6.186401,-4.478320,16.973760,-15.562582,16.064761,-8.004386,5.222183,11.399128,-15.640793
4.860709,0.874816,-4.418549,-3.550027,2.947568,-1.420602,-4.633355,-2.089385,3.840009,5.349233;-15.700298,-1.924261,11.409991,12.646120,-7.441704,3.131234,13.278275,8.019897,-12.201926,-17.167417
-3.402587,0.496427,-5.932941,5.358901,-1.263301,-4.552227,-5.972294,-5.815761,3.072947,4.280647;11.936580,-3.319585,15.827593,-17.131514,1.904939,12.461253,16.023012,15.535961,-8.676547,-10.866281
-3.035896,2.018409,0.341591,-1.683018,3.494532,0.456418,1.052759,3.825405,-1.538673,5.994749;8.287085,-8.007172,-2.983125,5.916978,-12.458355,-3.304644,-1.404411,-12.266722,4.359743,-16.155675
3.321650,2.267750,4.566132,-4.140386,2.776840,1.979061,5.427212,-2.790558,-3.831989,-1.685331;-11.284061,-7.496138,-12.593947,10.913880,-6.343005,-7.933309,-16.838768,6.399386,12.237822,5.940550
-1.881676,3.061944,-3.299337,-5.254630,-1.073590,0.329617,0.775042,-3.035730,0.581050,1.439436;7.538872,-8.559366,11.077880,17.416627,1.392988,-2.925516,-2.407951,8.285375,-3.201880,-3.315120
2.684634,2.353647,2.753057,2.318007,4.182127,1.193330,0.711608,-0.333321,-2.811313,-4.637612;-6.119608,-7.081322,-6.259448,-7.258334,-10.841595,-1.583701,-2.716609,2.943817,6.495955,13.323499
-1.968150,-4.346603,4.823534,-4.116728,0.561527,-3.254348,-3.986026,0.664064,-4.261045,-3.518120;7.904104,11.051389,-15.330755,10.973865,-3.245604,10.634811,11.490174,-2.925203,10.837910,12.550178
-0.818023,-0.446297,3.660484,-0.327354,-2.001261,-1.795483,2.949953,-1.137317,-0.132972,5.005069;2.193810,3.293103,-12.732024,2.914130,7.981007,6.951546,-7.462540,1.438500,1.413235,-16.857268
0.486756,-5.846602,4.085351,-5.239294,2.198920,-3.978874,-1.318542,1.912969,2.098354,-0.597096;-3.320383,15.570540,-11.072211,17.436557,-7.773592,11.524531,2.263007,-7.698201,-8.011061,3.159253
5.743708,5.748967,-3.496171,-4.855875,5.517804,4.360583,5.896447,2.731954,-1.840966,1.780144;-15.566037,-15.558878,12.465309,15.653525,-16.393448,-11.108446,-15.689910,-6.200450,7.287451,-6.826232
-5.322869,1.659183,5.552940,-0.469908,-3.367296,2.845325,-5.107159,-1.504182,-2.133016,-5.157030;17.256541,-5.670005,-16.221165,3.315100,11.672029,-6.682922,17.321407,3.985918,7.956601,17.428078
4.759246,2.338799,-4.368232,-1.705844,-5.483995,5.041591,1.077633,-5.086835,5.622000,-3.762088;-14.650400,-7.155447,11.142280,6.146129,16.562266,-17.060610,-1.392227,17.255175,-15.912679,12.511883
-2.738656,-3.561381,2.423015,-5.473821,-5.870597,4.733472,4.435887,-2.697391,-2.915945,-0.105986;6.217644,12.672413,-6.740823,16.612900,15.618117,-14.368878,-11.519830,6.134464,7.177963,1.140670
3.489564,5.135479,4.331539,4.508177,-3.170135,-2.983604,-4.348217,5.617171,2.343485,4.299401;-12.436768,-17.391677,-10.996863,-12.066548,9.738247,7.769367,11.057656,-15.932331,-7.132085,-10.904786
-0.892703,-5.235724,2.448916,-1.210411,4.997071,3.559356,3.027325,-2.506957,-1.331560,0.073308;1.845788,17.440277,-6.621865,1.647919,-16.807417,-12.668026,-8.199333,6.386558,2.359811,-0.798015
0.852316,5.743715,-1.643834,-5.161882,-1.946530,-1.969388,1.749321,-1.688600,4.372952,5.074460;-2.027975,-15.566028,5.507523,17.434259,7.834985,7.907610,-6.557836,5.973734,-11.164073,-17.208391
-5.894373,0.373692,4.164061,-0.477013,5.669624,-4.931946,1.413451,-3.197603,2.884174,-4.971094;15.683360,-3.115297,-10.867354,3.318372,-15.739895,16.335056,-3.063066,10.037155,-6.938262,16.632825
2.135708,3.016822,0.853937,-0.091177,-5.344310,-3.126776,1.263394,0.009598,-2.438392,-0.389080;-7.951079,-8.093221,-2.020341,0.986881,17.185064,9.261863,-1.905464,-0.105561,6.669379,3.167030
-1.504097,-5.734569,-3.159302,-1.723691,-5.719323,-2.917341,-0.002509,4.544405,-5.708842,0.980564;3.985000,15.580224,9.619462,6.319397,15.608692,7.189096,0.027598,-12.388213,15.631621,-1.534191
5.105428,-5.444669,-1.229291,2.512036,3.605616,2.297495,4.941600,1.740653,0.184675,-0.625314;-17.316283,16.755764,1.729661,-6.368565,-12.736004,-7.357777,-16.412168,-6.478656,-1.900680,3.070874
1.204223,2.887795,-0.873681,3.726669,2.335378,5.472092,-3.900051,-3.577329,-5.751002,-1.492471;-1.623581,-6.964226,1.929367,-12.616511,-7.172471,-16.621474,11.915256,12.702425,15.556308,3.861007
-0.418886,1.628859,-3.457870,-2.513981,-5.840128,-2.355055,-1.593825,-1.296435,-1.299856,3.486492;3.245696,-5.346913,12.280893,6.361803,15.560823,7.074282,4.965442,2.109214,2.132120,-12.423030
-4.013896,-3.085603,5.164905,1.818177,-0.605457,5.718392,-1.111547,-5.400756,1.197113,-5.737879;11.360363,8.812622,-17.437739,-7.126059,3.134788,-15.610619,1.405087,16.959175,-1.597123,15.574832
-0.420441,1.868563,2.163027,-5.344002,1.238783,1.320221,-0.816962,-3.500248,-4.861322,5.646856;3.249023,-7.463222,-7.885179,17.186151,-1.774986,-2.275240,2.199045,12.482228,15.706194,-15.817439
-0.512014,5.207623,-3.534104,3.138665,-1.508816,-1.002914,4.295854,3.625664,0.562404,1.394578;3.312556,-17.456999,12.602311,-9.392577,4.035674,1.480003,-10.896644,-12.744890,-3.243841,-2.887858
1.889305,0.793295,2.528739,5.941327,0.865876,-3.609042,1.354352,-0.400744,-4.371175,3.431073;-7.580491,-2.316723,-6.312868,-15.865195,-1.964867,12.738388,-2.539860,3.201197,11.155787,-12.125159
-5.205263,5.057968,-4.462113,3.334841,5.831194,5.602987,-5.482003,-4.498837,-1.465193,1.072765;17.457366,-17.138483,11.702209,-11.401087,-15.549568,-15.991982,16.572197,11.988408,3.575653,-1.393203
0.206778,2.160000,-4.031841,-3.131095,1.663461,2.962437,3.158498,-0.046540,1.579167,1.296482;-2.092294,-7.893337,11.281096,9.309326,-5.714847,-7.573629,-9.610628,0.509788,-4.804458,-2.109527
3.979579,2.175781,-4.246226,-2.086393,-3.136693,-5.543545,-2.506633,0.422903,-0.454975,-5.581302;-11.521126,-7.848598,10.824409,8.022346,9.370889,16.266612,6.387722,-3.254129,3.303193,16.088145
3.422766,-5.841021,0.270085,5.803075,5.528604,-3.893125,-1.337057,5.043864,1.731703,-3.172172;-12.072570,15.562085,-2.574488,-15.530236,-16.339899,11.949476,2.402024,-17.071916,-6.395308,9.760546
1.702088,-2.618132,-1.638053,-4.184917,5.713036,-0.415603,4.738271,-0.931675,3.811039,-4.544035;-6.108977,6.121793,5.445750,10.838400,-15.622125,3.238422,-14.421504,1.690446,-12.327830,12.384784
-3.444846,-1.326754,-4.895175,-2.679175,3.917344,5.530613,3.914980,-5.726733,-4.922262,-1.455296;12.207891,2.323549,16.020972,6.114793,-11.829186,-16.329986,-11.840987,15.594119,16.255396,3.474402
-5.557178,-2.973215,-1.925758,-1.715762,-5.228222,-4.011478,-4.744196,-1.875482,-1.595736,-3.868030;16.200862,7.672173,7.754530,6.243100,17.446939,11.371328,14.486362,7.503777,4.986399,12.071414
4.390528,4.763381,-1.461041,-5.976985,-3.423353,3.890193,0.427364,-1.733590,-0.127935,1.136812;-11.251337,-14.695253,3.533012,16.049479,12.076349,-11.963899,-3.262896,6.413016,1.363198,-1.437646
-0.630790,-3.599397,2.932544,4.658186,2.211775,-4.076912,0.510627,4.277444,4.267141,0.177517;3.051886,12.730754,-7.313435,-13.544326,-7.727486,11.101971,-3.313464,-10.860820,-10.845443,-1.836322
-4.842897,5.993411,-1.272944,4.555701,-0.825660,-4.646125,-0.640773,2.901581,3.351400,2.437555;15.525976,-16.147346,1.961051,-12.494072,2.156274,13.414448,3.015859,-7.066306,-11.542453,-6.673209
4.762813,0.798473,-1.228006,0.932019,1.430810,-3.552467,-0.914687,-4.935184,4.316805,1.702554;-14.689104,-2.290867,1.723738,-1.689186,-3.230146,12.652117,1.755243,16.361177,-10.950549,-6.113598
2.782726,3.234843,5.769996,-3.123051,-2.268496,3.964093,-5.279490,-1.304640,-5.258509,-3.694752;-6.366465,-10.433356,-15.537812,9.220952,7.492776,-11.596551,17.371232,2.164706,17.410592,12.686246
0.863285,1.393761,2.132505,2.698400,1.284682,-4.033441,-2.734766,3.188558,0.214567,-3.887618;-1.976790,-2.880437,-7.957630,-6.135856,-2.033074,11.274223,6.207491,-9.939185,-2.157123,11.976538
-3.756981,4.298392,0.874247,-2.390377,-4.413883,3.587653,-1.006200,-4.126219,4.327038,4.152604;12.528590,-10.902429,-1.926818,6.898522,11.381937,-12.717573,1.473044,10.948254,-10.981979,-10.888113
-5.193167,-1.393497,-5.597601,3.774079,3.289822,-3.555768,1.885612,-0.925336,0.239057,4.410744;17.456653,2.878042,16.015339,-12.470669,-10.987029,12.659929,-7.560563,1.714058,-2.351212,-11.363423
-1.954936,2.528292,-4.836138,3.134523,3.940956,1.608448,5.891053,0.459529,-2.152891,-3.593406;7.863634,-6.314287,15.458470,-9.347017,-11.711206,-5.125417,-15.673164,-3.307552,7.911671,12.724566
1.159604,-2.753855,3.438109,3.092670,3.912428,-5.861336,4.363458,1.583151,-4.506744,-5.092847;-1.484282,6.261958,-12.168124,-8.889123,-11.853718,15.597589,-11.120948,-4.848246,12.054425,17.276143
-0.837550,-3.498802,-0.901085,-2.601987,4.256008,3.816415,3.959333,3.062245,-0.619567,-3.909960;2.098457,12.476286,1.810438,6.141443,-10.832560,-12.305290,-11.619983,-8.562558,3.090181,11.866019
5.963239,-3.121097,-0.081070,4.153310,1.579641,3.207779,3.800512,-5.368919,-1.660122,-0.366363;-15.973806,9.199513,0.880467,-10.886737,-4.809669,-10.146660,-12.370751,17.092651,5.679862,3.088001
3.827833,2.858881,2.834002,2.072992,-3.127247,2.602384,4.555906,4.313714,-3.645151,-0.451545;-12.256126,-6.767098,-6.616786,-8.030191,9.267035,-6.140876,-12.496015,-10.941713,12.742018,3.299484
3.064387,0.496265,0.311900,1.208350,-1.575439,-3.955970,2.066770,-0.666377,3.804079,3.440692;-8.585291,-3.319621,-2.832153,-1.639676,4.763457,11.636593,-8.032073,2.915738,-12.356396,-12.183530
-0.386743,-1.668254,-0.174011,2.388237,-2.011099,3.040093,0.934199,3.556544,-3.535951,-1.726583;3.159661,5.764826,1.804403,-6.909071,7.997149,-8.330403,-1.681241,-12.661715,12.607809,6.346937
-4.812450,-2.134480,-4.116497,-4.639879,-3.834855,5.157902,-1.280597,2.979117,-1.663811,-4.527067;15.216635,7.953621,10.974513,13.347652,12.225080,-17.429243,2.007548,-7.727132,5.718505,12.230725
5.796509,-0.535393,0.043231,-0.755925,1.380974,-4.318816,-4.983725,3.889260,4.049936,1.795791;-15.529178,3.289143,-0.473825,2.503016,-2.766107,10.956461,16.720102,-11.968482,-11.205417,-6.953997
0.752629,-5.518440,-1.586711,-4.241656,-2.746608,4.901566,-5.515863,-2.807268,-1.029537,4.661819;-2.519292,16.390284,4.887360,10.821608,6.239906,-16.077758,16.403106,6.476076,1.431464,-13.583653
5.310549,-1.651769,3.687569,-3.700109,-3.587988,0.769033,2.931287,5.327205,4.203753,-5.225895;-17.293392,5.591820,-12.698433,12.676295,12.718008,-2.437928,-7.302940,-17.242820,-10.822494,17.448685
2.156308,4.852270,-5.203374,5.374354,3.106454,-1.831213,-4.456259,-1.868736,-4.185147,2.373528;-7.903004,-15.618374,17.457541,-17.070894,-9.039181,7.220134,11.659846,7.464253,10.838147,-6.982025
0.206969,-2.879963,5.138038,-3.824680,0.358992,4.696372,-2.239537,-2.405904,2.824039,-0.413961;-2.093898,6.908516,-17.396768,12.269869,-3.058825,-13.961069,7.618371,6.822651,-6.561788,3.234654
-3.391295,-5.637201,-1.212266,-4.204303,1.874775,0.373799,-0.073233,-1.276786,5.179847,-5.223092;11.855539,15.853207,1.655451,10.822180,-7.499702,-3.115684,0.797216,1.984176,-17.450783,17.450583
4.917942,-1.066717,5.663296,-0.676339,-0.788651,0.055987,-0.578663,3.599750,-1.040059,0.396403;-16.219132,1.395378,-15.760442,2.874079,2.339933,-0.612124,3.207714,-12.731084,1.417382,-3.188988
3.955401,0.503547,-0.020702,5.034123,-3.240197,-2.724861,-1.904165,4.613718,4.294088,5.970217;-11.639409,-3.317244,0.227537,-17.022330,10.489134,6.183817,7.656439,-13.072117,-10.892743,-16.011504
1.264907,-2.258649,3.879505,5.650475,0.067224,2.851659,4.064401,0.633955,0.988301,-0.813107;-1.914089,7.536659,-12.016123,-15.804458,-0.733003,-6.721581,-11.148440,-3.040658,-1.514108,2.218106
-5.109192,-5.089217,0.467059,3.773249,0.284773,-2.460522,1.262404,-3.574305,3.262854,-5.700748;17.327306,17.263623,-3.313357,-12.473609,-2.670829,6.570962,-1.899861,12.697352,-10.721057,15.651129
-5.405604,4.131376,3.029475,-1.722182,-0.149458,0.819471,0.407422,4.855677,-3.114800,-5.056330;16.937678,-10.935195,-8.221247,6.304959,1.574080,-2.186673,-3.218798,-15.651595,9.130470,17.131072
0.241403,-4.650998,2.249204,-0.457552,-5.337192,1.943335,3.312267,-2.168758,-0.112233,3.681358;-2.369005,13.466789,-7.577647,3.305738,17.209782,-7.823504,-11.198575,7.869178,1.204708,-12.707884
-1.089633,-1.536193,4.333674,-5.191374,1.653765,0.280670,-3.578385,-2.801624,4.699599,2.573011;1.392813,4.332633,-11.004151,17.456176,-5.612927,-2.644540,12.704129,6.449196,-13.996524,-6.193906
-1.289832,1.447404,-5.088994,2.922697,-3.876947,0.765572,2.203459,-1.642224,5.305641,2.473493;2.065944,-3.394667,17.262839,-7.232257,12.028525,-2.455157,-7.757656,5.490349,-17.307159,-6.516145
-0.306706,-4.374166,2.866069,-3.396423,-3.084133,4.273919,-2.937411,1.648189,2.212893,-2.206326;2.802961,11.169794,-6.813899,11.892773,8.796761,-10.855184,7.354418,-5.553872,-7.723335,7.747393
1.815120,3.944441,0.862317,1.806392,-5.593449,5.790315,-5.441217,0.864089,0.396330,-1.058878;-7.103333,-11.693837,-1.981265,-7.037102,16.033590,-15.529357,16.772359,-1.973086,-3.188779,1.399769
2.052564,1.705134,-0.534587,-1.731336,1.265597,-1.064595,-4.220019,-2.283453,-5.838234,1.793084;-8.032098,-6.139122,3.290200,6.391862,-1.918043,1.396393,10.816911,7.424113,15.558228,-6.932323
5.758366,3.928308,-1.578505,1.892791,-5.244804,-4.577474,1.630322,1.691465,-0.464067,-5.605636;-15.547950,-11.774387,4.797170,-7.598920,17.430128,12.704737,-5.362689,-6.002699,3.311259,15.980630
3.862412,2.455510,-4.966026,2.207691,2.867895,-2.561522,-1.491432,-5.901638,-0.985777,-5.734099;-12.098140,-6.592739,16.596563,-7.742456,-6.826018,6.220487,3.849989,15.706904,1.520509,15.581014
0.562554,-5.244440,2.374636,2.561714,-3.467290,-4.839749,-2.675288,0.083239,-2.019823,-2.109240;-3.243536,17.430578,-6.976507,-6.220018,12.330469,15.494619,6.111924,-0.903398,8.008918,7.997374
4.662727,-4.998118,3.267265,4.469339,-4.377426,5.945887,-1.652212,-3.584507,-5.924584,-0.916892;-13.593494,16.814049,-10.765366,-11.755761,11.185379,-15.886566,5.596514,12.713311,15.792324,1.746561
-2.922624,-1.652989,2.209165,3.881719,-0.234537,-5.978311,-3.377697,5.816291,2.433460,2.820277;7.231661,5.604722,-7.737087,-12.005356,2.316542,16.057080,11.753404,-15.536307,-6.692048,-6.541809
-3.221714,1.852809,1.498885,-1.335513,4.554078,-0.731343,-1.067031,-0.256563,-0.249651,4.529690;10.295196,-7.365583,-3.929265,2.390087,-12.478711,2.623109,1.395239,2.480416,2.430385,-12.254141
-1.404505,-4.083833,2.991502,1.250472,-4.414415,-5.908535,-5.429333,-2.438269,-0.609233,-0.532828;2.979136,11.077467,-7.844618,-1.834641,11.385102,15.730814,16.828815,6.669942,3.123249,3.292446
2.484036,-1.189881,-4.448142,-1.664392,4.944249,2.046996,-0.636836,-5.899939,-5.188066,5.393198;-6.473371,1.571864,11.602668,5.724568,-16.432918,-8.030464,3.030279,15.701246,17.455040,-16.992113
-0.925228,5.316319,-3.494952,1.616726,-0.850063,-4.703735,-0.567627,-2.942612,1.183160,2.902216;1.714464,-17.276534,12.460146,-5.215549,2.038619,14.041990,3.232937,7.398818,-1.549891,-7.071131
0.586659,-4.919356,-0.271597,3.521460,5.159747,-1.654467,-3.999558,-1.931412,1.363314,-0.063113;-3.187644,16.231052,2.584692,-12.561747,-17.431629,5.620340,11.426253,7.777788,-2.614173,0.688900
2.032678,-1.188404,5.423012,-1.357099,4.137970,-0.723355,1.942062,3.207073,0.331132,3.695873;-8.021942,1.566911,-16.858358,2.562430,-10.919407,2.661331,-7.818842,-10.139089,-2.933056,-12.684225
-3.797890,1.186640,-5.691493,-5.754736,-2.015691,3.420740,-1.773785,2.857185,-3.472574,-0.631304;12.381180,-1.561086,15.675299,15.551884,8.003641,-12.059438,6.772625,-6.756270,12.357087,3.050078
-4.889119,-4.085811,5.606242,-5.706938,2.121627,-0.341115,3.995673,2.599620,-4.566624,-0.869221;15.966351,11.070625,-15.978046,15.636070,-7.977954,2.980923,-11.444447,-6.144915,12.598713,1.949573
-5.023492,-3.881846,-1.604843,3.182256,4.911371,-2.922663,-0.360651,1.286112,-5.219502,5.828085;16.964892,12.004737,5.086059,-9.870640,-16.163143,7.231980,3.065543,-2.042122,17.452687,-15.546234
-1.576365,1.174243,-3.360583,-4.814447,4.136473,0.057043,-3.290707,-1.756565,-2.327677,2.064231;4.773642,-1.522968,11.618065,15.237318,-10.922901,-0.623524,10.995550,6.622805,7.210677,-8.032515
