16.370822;29.415069,20.312054,11.863318,27.625767,16.800684,24.295448,23.825147,16.715727,18.590141,21.213283;-2.533168,2.250592,-3.675719,1.322546,-4.038998,2.255717,-4.456214,-2.929809,-0.859113,3.838229;8.416904,4.973379,3.479124,9.011043,6.194116,5.061722,1.430691,9.212605,3.624514,2.030259;19.884405
15.239284;28.842742,12.331173,19.874604,14.408045,10.394463,28.728400,25.175995,23.575623,19.977252,18.786937;-2.316644,1.530477,9.914938,9.261802,7.856741,-3.755095,-2.070496,3.697460,7.147109,-4.911475;4.465271,5.455378,4.802387,9.398682,1.284926,0.121273,2.787145,1.754106,0.720850,2.943951;13.222892
18.584186;18.119069,27.780035,21.843879,28.895019,22.505876,18.500829,16.843810,23.215101,28.369873,14.564434;-2.365084,-1.640913,-0.175382,8.745781,-4.494318,2.189963,-2.141016,2.915016,0.364478,3.022156;1.778127,3.027964,9.539557,4.415377,4.421574,5.707541,1.511521,0.459541,6.369805,3.656571;17.492572
16.861616;12.293815,15.400503,27.153518,22.966640,26.785206,24.841314,19.110303,25.388782,21.968974,17.838223;6.338884,-1.870038,7.298244,3.092884,-3.958370,1.338217,1.339319,2.341539,0.943577,0.602316;4.949574,9.362971,9.597281,1.846139,3.569638,2.588642,9.541293,1.899336,0.213073,5.281596;18.786456
11.089548;22.945074,15.988313,16.154571,18.247855,15.703126,13.399421,29.473778,15.426967,14.126529,27.724413;4.714633,3.150254,6.785179,-0.511210,1.734981,-1.516108,-2.007315,-3.082027,9.540392,-0.356160;6.121045,9.815583,4.614696,0.632247,5.836219,5.151707,1.510729,4.330559,5.368383,9.677788;14.658307
11.923691;15.404280,21.332615,13.665246,26.316657,19.054766,26.459939,27.585157,25.378485,21.877174,17.476978;-3.687048,2.360792,1.491624,-2.702140,6.931141,6.530250,8.309577,8.885168,-2.984713,3.181719;7.164555,0.573855,1.105322,6.771057,9.488364,9.456732,5.229168,1.117922,0.142164,8.209832;13.335010
13.557429;22.114538,26.977035,12.016505,27.656958,20.838503,11.987503,14.976582,14.819107,27.562512,25.138776;7.615440,3.376846,0.448348,6.129786,0.012374,-3.979421,4.577289,-2.440939,-2.777368,4.731146;1.360541,5.590856,7.331943,0.978299,4.600020,8.243822,0.630929,4.784942,5.426992,0.287816;13.137212
17.609031;11.228603,21.752053,20.870378,18.335550,25.304626,26.514356,15.340962,16.150528,29.099946,29.428643;0.992040,-0.229524,-3.497059,1.052381,-1.804228,-2.743175,0.034720,5.332253,6.483111,-1.127291;0.842412,0.257177,5.812187,8.668057,4.675226,9.382829,5.489409,1.451162,5.391364,4.878289;18.939582
11.879109;12.674279,17.669744,23.078289,18.368606,19.085096,23.374571,13.527312,25.407371,27.171877,12.642835;6.843703,-2.651786,3.742358,-1.711215,7.169796,8.308932,1.609523,-0.544119,7.413478,8.660090;8.093293,8.923881,9.989728,8.139463,1.489394,9.515867,4.964260,5.030374,0.614202,2.845552;17.050773
14.711958;22.082141,21.047969,24.497359,17.414675,26.049985,24.365221,16.057093,18.154545,13.808531,22.441804;8.903724,-1.969746,3.799382,1.734379,-1.195716,4.493389,-1.773326,-0.329902,9.423484,4.194913;5.840998,2.844398,5.257420,1.451993,3.912382,9.781288,8.416050,6.308174,8.324587,6.618831;19.733775
17.523792;28.498598,14.410119,15.437395,26.444239,14.324057,25.280804,26.147467,21.642223,14.307302,15.374409;-2.779429,8.113905,-3.503738,9.442242,-4.564342,-1.388996,-3.753742,-2.070080,-0.174593,5.398792;1.854396,1.032237,1.113912,1.174003,3.646366,1.443525,1.455120,6.179913,8.587442,8.755136;15.742034
11.756017;19.546238,18.562261,11.976667,17.433414,12.013560,21.008993,23.823834,25.254710,18.154529,21.636368;7.701114,6.947304,8.797750,7.211326,1.857983,-2.394893,7.299236,9.632354,-4.007504,7.871860;4.346802,2.280964,6.106360,6.542220,7.728892,0.686239,0.638085,6.044704,3.833486,3.118909;12.611179
16.308992;27.727817,22.583194,20.959964,29.369121,20.096915,27.253390,21.418523,11.933533,29.911796,28.229230;3.456340,1.625230,8.187338,7.445681,2.456482,8.792407,-3.918180,-4.619429,6.729472,-0.217437;5.333362,5.700776,1.845269,2.954708,6.926275,5.589421,3.144350,8.764742,6.493552,4.932822;17.341012
13.552654;12.213074,23.607373,26.186345,23.644237,29.237596,19.573090,12.446742,28.032787,13.925409,16.665791;8.092623,5.134376,-2.875023,0.077107,-3.228130,-1.285311,2.677945,-4.424185,1.214100,-4.196225;0.446902,6.614085,4.497982,9.008965,0.500053,6.656739,8.025371,0.188116,2.015793,4.650149;13.947674
19.059989;10.960215,10.631291,22.398316,16.044727,27.788211,18.917822,26.732696,17.568928,14.738686,11.131992;2.121333,-2.550372,2.548766,-2.678554,1.942642,3.665201,7.263888,2.486045,1.544043,-4.538134;9.152866,5.319406,5.859758,8.806751,5.012116,2.074260,4.016338,7.041161,8.281133,2.926228;29.018056
11.839750;27.094553,21.696389,19.978689,28.221013,24.694596,17.470320,22.050203,24.663686,25.930578,24.104569;-0.312860,-3.191757,-3.568749,2.259559,1.649303,-2.154549,-1.197632,-2.252412,6.562091,4.619672;0.624861,0.449884,4.225931,4.850451,0.273294,3.068715,0.846176,2.647771,9.637322,7.322178;9.182892
10.941766;13.288126,10.903979,27.523409,14.182277,15.884549,10.898694,18.338717,11.411937,19.309329,19.449310;-2.346036,0.845591,4.141503,3.487124,-1.752381,8.767034,-3.098868,-4.237077,-3.183944,-0.258289;8.470334,3.525972,5.481350,2.936813,0.238754,1.702908,0.976643,3.642088,2.199410,1.253546;10.450240
14.532344;13.597579,29.564555,11.968443,12.740252,13.974056,12.923919,24.296845,25.095388,10.920300,20.797982;-2.080283,3.509429,-4.137562,6.938938,4.068514,7.671137,4.841874,-4.978184,7.477397,-3.494955;9.368673,5.150542,0.396600,3.932953,7.016541,4.714107,8.118910,9.010284,5.889351,6.947094;22.917044
11.035376;14.803262,20.935433,12.719779,24.957034,22.351530,24.149360,23.130069,13.522963,29.318727,24.183227;4.425853,3.744390,6.974431,0.234004,7.965389,-1.484062,5.682473,1.072298,0.481621,-3.808132;8.498887,9.017243,5.805044,5.247869,7.601094,2.636596,9.017808,6.652380,0.005929,4.278544;14.554384
19.239404;10.818405,27.679987,25.286777,25.168827,16.953579,13.515670,10.889287,27.768026,28.873949,13.839275;-1.284629,-0.922741,-4.761843,-0.791660,1.342752,4.502270,2.566913,9.929612,2.497486,7.824033;0.715561,6.489867,0.600820,6.537393,1.198528,4.704683,8.640654,8.289811,1.758440,2.842773;19.860209
16.170953;26.946347,26.552117,13.155392,16.695677,27.418696,24.295879,15.249782,27.918678,15.289947,23.573303;5.351191,3.726419,4.542906,8.559500,-4.133110,-3.428694,-3.510758,1.034347,9.866109,2.045632;7.001560,3.511742,3.790570,9.117933,2.254723,3.587795,3.586704,3.025980,2.642580,1.125710;15.046527
14.908511;22.219804,27.015021,15.014176,14.284488,15.052096,17.660818,19.682362,13.769552,10.127709,16.575810;-3.691688,2.954433,-4.132024,6.642804,-0.582496,3.735097,-1.492555,5.093932,6.584373,-2.524987;8.818393,0.462876,6.256329,3.966251,0.141755,6.294391,8.233405,9.647119,4.269364,2.821684;20.694830
16.762852;16.757116,11.354739,26.711146,12.154323,20.593878,26.609183,18.734819,12.798978,11.579105,10.606523;-4.166145,-0.239726,7.512075,9.374914,2.737031,1.813474,-1.741091,-0.507879,-1.387074,4.687172;8.720992,6.340374,5.752289,8.925580,6.450207,6.301362,7.094034,1.566009,0.965497,6.031660;26.574191
11.115466;21.208824,22.782494,10.538830,23.185324,13.002228,16.468614,21.349591,13.108474,26.247543,12.142893;-2.944167,-1.811164,8.053798,-1.963211,-2.539575,-0.242705,5.038897,8.403854,2.275477,7.625568;6.495512,1.103347,4.544617,4.838343,0.551803,1.175664,1.550825,8.167187,1.592513,5.301791;10.946208
17.331927;23.986741,21.317214,10.900540,17.243974,15.642271,22.010698,22.608251,12.203926,25.354088,17.941715;2.685336,1.933428,2.368724,-4.818993,0.065768,2.984914,3.968154,9.492266,0.198537,3.714312;4.365728,1.780014,9.942694,7.250884,4.135319,4.969162,8.482355,6.310209,8.079698,9.621370;27.259934
14.842106;25.742001,14.714342,29.771492,13.207847,22.922121,14.571149,16.794703,23.706763,20.470013,20.063659;-0.451142,8.192155,2.435115,-0.935694,6.544554,4.790909,6.179963,5.600893,3.181596,7.389114;0.290419,0.597638,3.128547,0.390698,8.393979,5.713252,9.885443,8.933888,4.079001,0.064683;15.160967
17.694849;23.548664,27.229051,20.805583,23.669299,27.756080,17.399905,21.260278,13.774366,14.616627,14.180857;-0.687438,9.957065,6.945444,-4.335493,0.440065,4.845058,9.461694,-2.123688,0.212235,3.672639;6.686513,1.823727,0.539045,9.360362,5.999719,9.793650,6.606263,8.152263,5.039848,7.804866;24.957861
15.417802;19.807315,14.185762,19.683161,22.873367,18.087217,28.860376,22.509871,23.972179,19.790935,18.154541;-0.279559,9.539785,7.575215,6.748014,3.648661,-3.176811,7.575336,5.982201,3.665691,-3.380820;7.212714,9.801394,3.798001,1.468781,0.398642,7.869580,2.194867,8.605836,8.021685,3.930635;18.893162
12.555242;16.830121,18.738734,12.706905,29.899650,14.566247,11.098427,22.492351,18.972708,20.451453,17.762193;2.040028,9.578519,-0.292591,-0.925856,2.820823,7.596591,-4.050140,-1.492569,7.028793,6.649864;7.736287,2.247665,2.438501,9.869212,2.881199,6.364746,4.627885,1.533816,6.474708,1.189492;14.925033
14.148179;24.249575,16.797494,27.112986,17.780352,14.119337,29.966358,13.252402,20.407898,17.869342,16.246985;1.833560,1.422983,7.818181,3.233983,5.707253,-0.909843,8.392632,8.623809,-2.660041,-4.793401;1.364473,6.699030,3.709172,3.467256,5.719706,1.415297,4.255681,4.944089,3.317809,7.828632;15.052448
11.181546;24.293840,25.915252,20.562148,24.775124,12.997903,27.259207,27.040119,10.808324,17.498783,13.061427;0.369487,9.393646,9.251278,2.689570,6.671930,5.002408,-4.212493,-4.035169,0.920389,9.053698;8.717016,4.250669,9.034230,4.415223,8.118349,5.661642,3.380474,3.888741,5.658335,0.828128;14.052959
17.719549;12.854054,16.382460,14.740201,19.424686,23.867668,28.545990,14.852158,14.199521,13.237858,20.395162;-1.846723,2.582824,8.895480,-3.544458,4.765362,0.295068,4.731065,3.085978,-1.888790,3.563776;6.590095,7.755319,1.187757,6.089778,3.746663,0.226309,7.641944,1.230439,1.455040,5.935011;20.164911
18.006982;11.277214,18.347038,12.878516,15.874868,22.529983,13.649021,22.976136,24.163414,26.011914,11.597310;9.908876,6.542006,0.349781,2.699250,-0.560242,-0.846255,6.941570,-4.506736,1.126136,-0.685939;4.962209,2.902011,8.194889,6.883424,9.275751,3.555285,7.983387,2.810367,5.092901,8.286490;27.682308
10.689465;18.630787,29.265517,29.558075,26.465209,12.040438,20.980676,22.293013,28.210108,13.413928,29.221126;2.311678,-1.768136,5.601989,-1.957708,0.816492,-0.614691,2.969436,0.743950,-2.323003,1.552600;2.524827,1.675370,2.621674,6.540874,0.368841,4.839570,1.432288,0.612450,2.495948,6.862671;7.708357
10.315005;10.422907,24.464602,28.791610,16.091642,21.313738,13.504817,17.925939,18.361690,14.678037,24.952828;4.386588,7.305485,9.549750,9.315399,-4.310038,5.498825,0.473078,9.025395,-3.452347,-0.949124;8.143459,7.668160,4.394126,0.027644,2.117371,7.471780,6.818508,6.135624,3.788312,6.820672;13.625221
13.551816;19.176134,18.344268,22.716636,21.632421,10.414960,17.643435,16.524536,16.251735,13.705239,13.030473;-0.741480,6.697690,-0.720186,9.198454,1.752763,0.886162,-0.962376,9.762143,6.345481,-0.566381;1.131494,5.154132,0.630843,0.503289,2.081964,0.503127,1.570233,0.716696,9.950996,2.986163;10.781615
18.080261;24.766336,19.190232,23.110904,14.072295,29.419174,10.105008,23.228221,17.845345,18.282023,14.808348;6.498095,7.881516,4.394126,-2.260691,-2.538997,8.234063,0.205737,4.693391,-4.375110,2.616398;1.601112,7.991067,0.141428,0.893479,9.649162,5.486233,2.754981,1.411384,1.594029,1.036548;15.702266
10.292758;21.675106,29.957818,28.410376,12.235392,27.064637,18.515569,19.921615,25.270680,15.274709,25.726679;-1.372135,-3.698149,0.187831,5.204412,6.154112,8.492934,7.231736,-1.743969,2.598877,7.288778;0.011755,5.261208,2.082850,2.074221,8.245307,5.620633,5.822453,5.904680,0.508335,9.679288;10.366300
10.252652;21.052240,22.803115,26.281351,15.112152,23.979557,14.326057,11.999252,20.779834,24.134673,21.068581;0.005619,7.601564,5.348184,1.429707,2.524164,5.602388,-2.452508,5.199787,-3.363825,0.949661;1.400142,0.293480,9.725404,7.523284,8.153184,6.398311,2.947246,1.208632,3.430071,6.285839;11.688927
19.188188;19.973744,22.643277,19.040313,11.372562,25.193800,10.403747,26.125026,23.583001,15.632984,16.305234;7.796659,-4.128689,8.106728,7.356800,3.270548,2.893936,-0.052171,7.730287,5.594916,6.930060;4.101790,0.803972,7.100823,1.889856,7.635015,1.945569,4.483879,4.414005,6.732552,1.708777;20.302124
12.060987;13.567630,14.715398,13.196666,25.650812,22.350416,24.840392,17.243443,19.607925,20.252224,28.638816;-4.800898,-1.798291,9.666740,2.884777,7.763388,0.598888,-4.147129,3.623222,2.918626,9.824408;3.791780,0.624088,5.599819,4.288139,2.362728,8.442926,8.437887,3.057304,6.643936,3.226946;13.619447
14.422740;23.503505,12.300330,10.142659,13.577176,22.290497,23.176149,13.904527,17.822804,15.450168,20.130923;8.840413,7.824625,1.028976,5.807138,-1.391011,-3.781222,3.401515,0.915765,0.442171,-1.771501;5.957937,0.235873,9.205356,9.315775,7.410400,7.937261,6.978830,8.127037,7.610825,4.915288;25.550793
18.361333;15.598655,14.307489,25.131354,19.994642,19.225803,27.541119,10.713873,12.378140,27.337137,17.405451;4.890092,2.532488,7.177830,-3.266743,1.356326,7.492589,3.051808,6.552737,8.909151,2.963967;0.869294,1.798028,5.564691,3.016526,7.118626,5.306635,3.045462,9.538062,6.320191,3.593981;21.554538
18.316393;20.924609,22.692300,28.539182,18.443971,27.774150,24.298206,10.567342,11.594241,19.917507,14.849648;8.676165,-4.592773,1.836183,-2.737902,-0.354439,-2.655467,3.430447,-2.659406,-2.830635,5.810352;7.046796,5.752500,3.731356,4.828618,8.187731,9.433928,2.710398,6.072156,0.864538,4.693769;23.235567
14.163401;29.199691,11.750483,22.797308,13.732030,24.623619,15.477439,28.105448,19.057329,17.212556,16.072790;5.940949,3.773209,1.855206,4.652390,-3.711523,-1.307272,1.733872,1.334479,-2.310461,0.486475;2.341942,3.378276,5.303858,9.377879,4.545590,0.237074,5.451824,2.725724,2.465812,2.529710;13.806349
17.556117;28.860817,27.992361,15.309340,26.115812,19.289352,16.756117,28.092153,25.078456,20.955686,26.390247;-0.270853,-0.720017,2.324094,-1.370053,-3.484564,2.554769,3.167924,8.448288,7.748603,-4.640780;7.374550,7.706485,0.428524,4.609833,9.040903,4.679022,4.900358,2.476167,2.171924,4.390652;17.798436
14.931571;22.011178,10.701664,23.853177,20.168904,14.079233,17.214423,12.602930,27.552205,19.091524,15.862226;-0.284476,3.247558,-4.381585,8.243238,-4.888578,1.329847,-1.953109,5.061874,-0.339873,8.847412;9.859624,9.097142,2.431671,6.082186,6.012444,1.660215,7.630247,5.264105,0.914830,9.649630;22.098108
13.779972;23.053647,13.124167,13.724745,14.381203,22.271907,19.940883,14.393523,13.763160,23.698537,17.524895;-2.192776,-3.757413,5.981130,3.326482,8.513515,-4.406184,1.530100,-0.484399,-3.272230,6.057022;7.541242,2.813245,5.635108,9.033413,5.470260,0.326221,2.085332,4.639974,1.905132,1.842854;15.697185
12.299698;10.966864,27.504571,16.007846,13.358769,23.905068,22.527888,14.442973,13.575837,22.054445,22.904944;3.163009,-1.387125,-4.610888,6.621288,1.680864,5.573985,-3.700220,7.912430,7.594714,6.324488;8.395674,1.621564,4.780521,9.067115,1.855829,0.800701,4.729819,5.538934,8.580038,2.399306;15.011137
15.792696;17.617781,11.654965,13.870847,17.298162,27.081841,15.386986,13.380773,22.580256,24.894871,20.558225;4.169584,4.934337,4.503367,-4.486047,-2.547362,7.480875,8.632709,3.742744,9.598748,-2.632575;6.769630,5.362929,2.487889,8.352516,0.464938,0.971828,1.615388,7.934608,4.710002,4.129033;17.826303
19.067149;26.682968,18.749197,28.853497,17.731886,24.512288,24.299237,23.908973,27.052779,19.758847,24.243749;-0.983341,-0.394331,8.402777,6.212454,9.901802,8.148281,-3.719632,3.177725,7.520874,4.208904;9.180578,5.645258,1.586649,1.816242,4.039727,7.060640,7.352722,6.269878,5.877218,5.648087;21.434296
15.919882;20.253344,11.320972,15.098819,17.900864,11.510142,17.835368,26.290191,22.844370,14.952673,26.424738;-3.360885,4.061813,4.272067,2.015050,-2.570380,4.409290,-0.071314,0.860670,3.314060,9.987002;0.116299,9.872635,6.033553,0.306481,6.076722,3.878971,7.192697,2.791385,3.153979,5.019861;18.528877
13.144739;25.198681,23.534862,17.602060,28.103029,25.459155,20.839595,16.199190,19.260647,15.795932,12.016102;8.459118,-3.734085,4.823960,7.520428,-3.915719,7.680908,5.909746,-2.129971,-1.826969,6.091409;4.755217,6.979209,0.530492,8.254994,6.066369,2.835139,6.607464,3.061722,8.194596,8.840652;17.094168
11.103808;20.771015,19.115798,20.035537,19.185695,25.443362,11.718982,21.605714,20.255728,18.623978,21.643663;8.891547,5.482782,8.057848,6.174964,-4.570522,0.376640,-4.037921,0.127812,8.549874,5.474141;0.734660,0.428857,3.913668,9.368713,6.166083,4.323830,8.022830,7.914623,7.097985,6.635489;14.445446
16.855431;14.409416,23.681501,11.971467,23.725542,12.391874,21.050136,22.124195,15.741003,22.203320,19.636490;7.478308,7.592675,-2.271188,6.546939,6.637459,-3.074436,-2.686985,7.251134,7.756734,4.756647;0.437817,2.686372,1.282754,9.199557,1.440412,9.758751,2.048390,9.287678,4.209917,8.274675;20.909116
10.751317;28.352365,26.154958,25.073183,16.946509,27.816941,12.511299,21.657315,14.310847,22.268650,21.464883;7.999625,9.429916,8.380749,8.538038,3.890316,7.966238,3.844580,5.058743,-2.421694,5.840064;8.506405,1.984645,3.775636,7.277963,9.124935,9.416886,6.012644,8.601113,9.655319,5.120203;15.947203
15.804333;10.385367,17.121324,15.683742,20.207416,29.107886,13.526764,28.922573,29.482543,13.310347,27.360805;-2.215731,2.320049,8.525928,7.026420,-0.929266,3.494047,1.409564,6.356322,8.768635,-0.954081;6.767804,3.253838,8.646877,5.012934,1.546980,3.534662,9.552652,8.374665,0.927317,4.245412;19.145796
13.674323;19.056716,18.428645,23.172165,28.620921,16.235582,26.030000,16.285662,29.458065,20.197133,15.842374;9.518488,3.455967,0.235422,-3.506663,-2.149347,-1.271667,1.757447,5.884065,-1.677453,-0.874086;5.636009,0.373415,1.579535,9.560692,1.355813,5.461486,8.366223,5.130145,2.262510,2.886843;13.660790
19.028745;20.983695,19.086887,25.339374,10.148538,25.938472,18.061037,14.827188,29.427295,28.201408,22.810243;5.824839,4.433194,0.153607,8.474136,-1.190962,-0.709723,3.324098,8.895444,3.406737,0.358537;2.392398,1.252602,9.515733,3.558164,0.186232,8.620881,3.012315,7.103516,4.805148,0.836707;18.433099
12.929005;16.594720,21.505963,27.989080,10.469552,26.997313,21.284756,25.816406,28.782885,13.821186,11.845035;6.480997,3.577065,4.633050,-1.205908,2.895610,5.316771,7.684916,-4.645763,1.756095,-4.303077;7.492268,2.523775,7.935652,0.963316,8.493977,3.432659,3.206282,7.349541,8.535053,0.408071;15.278768
12.787330;18.379667,26.483648,27.480605,21.038062,20.611606,12.860254,18.745888,16.953419,24.586445,27.381050;9.763329,9.728655,-4.951816,1.077975,3.321895,2.206173,4.234306,-1.666857,-0.771331,4.819763;7.151838,1.776840,7.429221,6.041144,4.832506,7.059061,2.913725,2.032725,3.584368,8.154527;14.711939
17.602106;29.610863,14.020448,27.118449,13.204265,25.210583,28.700561,10.683638,10.352411,19.916467,19.674941;4.667732,2.611190,1.501195,5.355896,8.539906,1.933116,8.662347,-2.931368,1.741158,-2.464623;7.261997,4.650072,7.897769,5.824993,9.962681,2.213614,9.467634,5.026627,6.232889,6.635098;26.638431
16.814887;20.353082,11.180643,28.547335,15.991595,21.337235,21.438512,10.815377,23.912399,19.762458,11.162013;-4.630756,-4.670842,4.684770,9.230783,-3.263497,-2.105753,1.423206,-4.150359,8.777816,0.254180;2.872217,7.887063,6.822486,8.208927,0.633870,0.459739,4.139441,3.882633,2.842422,3.468762;18.388803
16.477848;27.450933,17.888794,18.452709,17.340795,16.928924,26.198780,21.837686,19.304962,15.466013,20.800860;2.439917,3.437071,4.712296,-3.122127,9.526172,7.972232,5.508628,-0.034273,2.527626,8.579702;7.173659,6.617161,6.629449,8.888021,5.434717,8.801741,2.888578,9.129012,8.674398,0.411868;24.424493
17.071616;27.460943,20.639737,11.222464,19.346762,29.404443,19.916048,18.411214,21.268856,11.086580,20.860165;-4.113404,-4.406797,0.027487,5.917098,-2.470751,4.193957,0.238766,3.793480,-0.784942,0.698683;3.327350,2.055653,7.911229,8.360511,0.404955,9.141427,2.854687,2.264029,6.734220,9.583648;21.421001
14.259238;12.727398,19.375999,20.285243,26.024779,16.890557,10.288244,13.594178,23.116330,16.770268,22.669912;-4.493339,-2.329240,3.722386,-1.457181,-0.948612,3.792276,1.527057,5.543931,-2.519844,7.661115;9.593047,3.535213,6.113676,3.112972,6.994690,5.652591,0.062808,9.512260,5.675100,2.869599;19.523280
12.231032;18.908873,22.904000,11.939645,28.307922,14.630714,17.874548,29.732148,29.292497,19.327705,12.429755;-3.340845,-3.444781,-4.230212,-0.147364,-3.168915,4.082130,5.931696,5.376044,6.149087,8.107525;4.796070,6.796126,6.947715,5.623912,2.190975,1.259384,7.485682,1.191240,1.459828,3.505922;12.275654
19.359447;17.009442,22.092587,20.292785,18.720150,10.979913,27.844146,20.794289,25.656457,27.469366,15.294277;5.193082,-1.129495,4.319469,-0.327173,-1.221066,-3.879058,-1.848351,5.501433,1.999536,1.412858;2.973527,3.233421,9.954354,9.011349,8.599811,2.163120,6.014825,7.105886,4.731282,2.081635;24.858145
10.817466;15.822423,22.570833,16.884595,21.990939,24.537649,26.196856,28.165156,17.030457,12.617679,11.836599;0.278264,-3.118051,6.636065,-0.717465,8.404427,7.717212,5.373513,9.210975,9.416325,2.240566;4.895249,3.780159,1.813599,8.942257,8.724925,5.062181,7.046604,1.651504,1.783836,4.982874;12.821125
